ttd_target_id	source_id	source_name	source_type	target_type	relation_type	ttd_source_id	resource	target_id	target_name
T08391		Tricyclic heterocycle derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X1FD	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		PMID27774824-Compound-Figure9Example2up	Compound	Gene	DRUGBANK::target::Compound:Gene	D0WZ8N	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		PMID27774824-Compound-Figure9Example2down	Compound	Gene	DRUGBANK::target::Compound:Gene	D01DBB	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		Aminotriazolopyridine derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D09ALF	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		Imidazo[4,5-c]pyridine derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0VJ1R	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		PMID27774824-Compound-Figure11Example1up	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YR8S	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		Pyrazolo[4,3-c]pyridine derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D09PIS	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		AMG-JAK2-01	Compound	Gene	DRUGBANK::target::Compound:Gene	D00MAM	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		SGI-1252	Compound	Gene	DRUGBANK::target::Compound:Gene	D09VZR	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T08391		K-454	Compound	Gene	DRUGBANK::target::Compound:Gene	D0I6QN	TTD	SYMBOL:JAK2	Janus kinase 2 (JAK-2)
T07663		SLX-2101	Compound	Gene	DRUGBANK::target::Compound:Gene	D04NPP	TTD	SYMBOL:PDE5A	Phosphodiesterase 5A (PDE5A)
T07663		EMR-62203	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X1LO	TTD	SYMBOL:PDE5A	Phosphodiesterase 5A (PDE5A)
T07663		CKD-533	Compound	Gene	DRUGBANK::target::Compound:Gene	D06URK	TTD	SYMBOL:PDE5A	Phosphodiesterase 5A (PDE5A)
T07663		Aom-0890	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V3BI	TTD	SYMBOL:PDE5A	Phosphodiesterase 5A (PDE5A)
T07663		TPN-729	Compound	Gene	DRUGBANK::target::Compound:Gene	D0XQ8A	TTD	SYMBOL:PDE5A	Phosphodiesterase 5A (PDE5A)
T63505		IkT-148009	Compound	Gene	DRUGBANK::target::Compound:Gene	DC7P4Z	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		ISIS-CRP	Compound	Gene	DRUGBANK::target::Compound:Gene	D06CIJ	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		PMID25656651-Compound-34c	Compound	Gene	DRUGBANK::target::Compound:Gene	D03JXD	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		PMID25656651-Compound-34a	Compound	Gene	DRUGBANK::target::Compound:Gene	D06LHV	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		PMID25656651-Compound-34b	Compound	Gene	DRUGBANK::target::Compound:Gene	D0KM7V	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		PMID27774824-Compound-Figure9Example2up	Compound	Gene	DRUGBANK::target::Compound:Gene	D0WZ8N	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		PMID27774824-Compound-Figure9Example2down	Compound	Gene	DRUGBANK::target::Compound:Gene	D01DBB	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T63505		MC-2001	Compound	Gene	DRUGBANK::target::Compound:Gene	D04GFO	TTD	SYMBOL:ABL1	Tyrosine-protein kinase ABL1 (ABL)
T13201		PARABEN	Compound	Gene	DRUGBANK::target::Compound:Gene	D0A8JP	TTD	SYMBOL:CA1	Carbonic anhydrase I (CA-I)
T13201		2-Acetylamino-indan-5-sulfonic acid hydrate	Compound	Gene	DRUGBANK::target::Compound:Gene	D08TBP	TTD	SYMBOL:CA1	Carbonic anhydrase I (CA-I)
T13201		Carbamoyl phosphate disodium	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Y6EL	TTD	SYMBOL:CA1	Carbonic anhydrase I (CA-I)
T13201		N-hydroxysulfonamides	Compound	Gene	DRUGBANK::target::Compound:Gene	D03EAQ	TTD	SYMBOL:CA1	Carbonic anhydrase I (CA-I)
T13201		Thioureido sulfonamide	Compound	Gene	DRUGBANK::target::Compound:Gene	D0I0RT	TTD	SYMBOL:CA1	Carbonic anhydrase I (CA-I)
T13201		6-Hydroxy-benzothiazole-2-sulfonic acid amide	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q2LL	TTD	SYMBOL:CA1	Carbonic anhydrase I (CA-I)
T20401		PARABEN	Compound	Gene	DRUGBANK::target::Compound:Gene	D0A8JP	TTD	SYMBOL:CA2	Carbonic anhydrase II (CA-II)
T20401		2-Acetylamino-indan-5-sulfonic acid hydrate	Compound	Gene	DRUGBANK::target::Compound:Gene	D08TBP	TTD	SYMBOL:CA2	Carbonic anhydrase II (CA-II)
T20401		N-hydroxysulfonamides	Compound	Gene	DRUGBANK::target::Compound:Gene	D03EAQ	TTD	SYMBOL:CA2	Carbonic anhydrase II (CA-II)
T20401		Thioureido sulfonamide	Compound	Gene	DRUGBANK::target::Compound:Gene	D0I0RT	TTD	SYMBOL:CA2	Carbonic anhydrase II (CA-II)
T20401		4-(2-Hydroxy-ethyl)-benzenesulfonamide	Compound	Gene	DRUGBANK::target::Compound:Gene	D04VLI	TTD	SYMBOL:CA2	Carbonic anhydrase II (CA-II)
T20401		6-Hydroxy-benzothiazole-2-sulfonic acid amide	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q2LL	TTD	SYMBOL:CA2	Carbonic anhydrase II (CA-II)
T89534		Conjugated estrogens b	Compound	Gene	DRUGBANK::target::Compound:Gene	D01ICU	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Conjugated estrogens a	Compound	Gene	DRUGBANK::target::Compound:Gene	D0A2RG	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Esterified estrogens	Compound	Gene	DRUGBANK::target::Compound:Gene	D0R6RE	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Premarin/Trimegestone	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S1UW	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Estrogen	Compound	Gene	DRUGBANK::target::Compound:Gene	D0M8PD	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Synthetic conjugated estrogen	Compound	Gene	DRUGBANK::target::Compound:Gene	D02BAE	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Trimegestone/ethinyl estradiol	Compound	Gene	DRUGBANK::target::Compound:Gene	D0C6XR	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		TZTX-001	Compound	Gene	DRUGBANK::target::Compound:Gene	D0IC7A	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		NE3107	Compound	Gene	DRUGBANK::target::Compound:Gene	D9I6QG	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		NPC-01	Compound	Gene	DRUGBANK::target::Compound:Gene	D0VF3C	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Premarin/Pravachol	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G7IV	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		ZN-c5	Compound	Gene	DRUGBANK::target::Compound:Gene	DJ1W5R	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		OP-1250	Compound	Gene	DRUGBANK::target::Compound:Gene	DZ91HE	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		CC-8490	Compound	Gene	DRUGBANK::target::Compound:Gene	D03YGP	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		ATD transdermal gel	Compound	Gene	DRUGBANK::target::Compound:Gene	D09BQO	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		D-0502	Compound	Gene	DRUGBANK::target::Compound:Gene	D09OJI	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		TTC-352	Compound	Gene	DRUGBANK::target::Compound:Gene	D0NZ3C	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		G1T-48	Compound	Gene	DRUGBANK::target::Compound:Gene	DG38QS	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		LY3484356	Compound	Gene	DRUGBANK::target::Compound:Gene	DH4Y3O	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		AC0682	Compound	Gene	DRUGBANK::target::Compound:Gene	DI9GC3	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SCO-120	Compound	Gene	DRUGBANK::target::Compound:Gene	DNTW18	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		IoGen	Compound	Gene	DRUGBANK::target::Compound:Gene	D01OML	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		NP-50301	Compound	Gene	DRUGBANK::target::Compound:Gene	D01AXT	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SR-90067	Compound	Gene	DRUGBANK::target::Compound:Gene	D04BIG	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SERM-3339	Compound	Gene	DRUGBANK::target::Compound:Gene	D04MNL	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		HRT	Compound	Gene	DRUGBANK::target::Compound:Gene	D0B6HS	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		BN-AO-014	Compound	Gene	DRUGBANK::target::Compound:Gene	D01EXY	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		BN-OD-026	Compound	Gene	DRUGBANK::target::Compound:Gene	D06YGP	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		BN-DF-037	Compound	Gene	DRUGBANK::target::Compound:Gene	D0N6YN	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		BN-AA-003-NY	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P5NU	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		BN-CB-045	Compound	Gene	DRUGBANK::target::Compound:Gene	D0QI9N	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		BN-GU-005-DHP	Compound	Gene	DRUGBANK::target::Compound:Gene	D0QX9U	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SNG-8006	Compound	Gene	DRUGBANK::target::Compound:Gene	D01NDN	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SNG-8033	Compound	Gene	DRUGBANK::target::Compound:Gene	D03AVA	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SNG-8023	Compound	Gene	DRUGBANK::target::Compound:Gene	D03NWC	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Carboron Cluster with phenol	Compound	Gene	DRUGBANK::target::Compound:Gene	D07KXE	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SNG-163	Compound	Gene	DRUGBANK::target::Compound:Gene	D09BDK	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		RG6046	Compound	Gene	DRUGBANK::target::Compound:Gene	D0E3UW	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		SERMs	Compound	Gene	DRUGBANK::target::Compound:Gene	D0GY3R	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Org-37663	Compound	Gene	DRUGBANK::target::Compound:Gene	D0I6QZ	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Estriol E3	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V4DH	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		TSERaM	Compound	Gene	DRUGBANK::target::Compound:Gene	D0W1YZ	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T89534		Geldanamycin-estradiol hybrid	Compound	Gene	DRUGBANK::target::Compound:Gene	D0H6OS	TTD	SYMBOL:ESR1	Estrogen receptor (ESR)
T52450		PMID29130358-Compound-Figure10(2a)	Compound	Gene	DRUGBANK::target::Compound:Gene	D05GAP	TTD	SYMBOL:MMP1	Matrix metalloproteinase-1 (MMP-1)
T52450		PMID29130358-Compound-Figure18(14a)	Compound	Gene	DRUGBANK::target::Compound:Gene	D0X6GG	TTD	SYMBOL:MMP1	Matrix metalloproteinase-1 (MMP-1)
T52450		XL784	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G4OT	TTD	SYMBOL:MMP1	Matrix metalloproteinase-1 (MMP-1)
T53585		Crestor/TriLipix	Compound	Gene	DRUGBANK::target::Compound:Gene	D04XGU	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Premarin/Pravachol	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G7IV	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		XZK-monascus	Compound	Gene	DRUGBANK::target::Compound:Gene	D06BBV	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		PMID27537201-Compound-Figure15a	Compound	Gene	DRUGBANK::target::Compound:Gene	D00YVL	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		PMID27537201-Compound-Figure13b	Compound	Gene	DRUGBANK::target::Compound:Gene	D03HKN	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Quinoline derivative 17	Compound	Gene	DRUGBANK::target::Compound:Gene	D04MFJ	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Hexahydro naphthalene derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D05SOY	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Sterol derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D08FMC	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Atorvastatin lactole derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D09ZXW	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Poly-substituted azoles statin lactone derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0AP6V	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Lactol derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0AY4N	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Lactol derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0CM4R	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Poly-substituted miazine derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0CW2F	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		PMID27537201-Compound-Figure13c	Compound	Gene	DRUGBANK::target::Compound:Gene	D0EF9J	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Pitavastatin derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G8JX	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Pravastatin derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0KU2T	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Hexahydro naphthalene derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0L3BE	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		2-cyclopropyl-4-substituted-phenoxy-quinoline derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0LJ0M	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Hexahydro naphthalene derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0M9ZW	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Sterol derivative 3	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O0OD	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Quinoline derivative 16	Compound	Gene	DRUGBANK::target::Compound:Gene	D0QW7F	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Poly-substituted azoles statin lactone derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0RW8J	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		PMID27537201-Compound-Figure17	Compound	Gene	DRUGBANK::target::Compound:Gene	D0S3BE	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		PMID27537201-Compound-Figure15b	Compound	Gene	DRUGBANK::target::Compound:Gene	D0SH0L	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Quinoline derivative 1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0U2CK	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		PMID27537201-Compound-Figure11	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YX0O	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		Sterol derivative 2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YZ3U	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		RBx10558	Compound	Gene	DRUGBANK::target::Compound:Gene	D02GSA	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		GT-16-239	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YQ9G	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		BPL-001	Compound	Gene	DRUGBANK::target::Compound:Gene	D02SRB	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		MT-001	Compound	Gene	DRUGBANK::target::Compound:Gene	D03ZIK	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T53585		NCX-1067	Compound	Gene	DRUGBANK::target::Compound:Gene	D04XQG	TTD	SYMBOL:HMGCR	HMG-CoA reductase (HMGCR)
T14597		Margetuximab	Compound	Gene	DRUGBANK::target::Compound:Gene	D01YYP	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Trastuzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D04WFL	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Pertuzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0CI4E	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		NeuVax	Compound	Gene	DRUGBANK::target::Compound:Gene	D04VRB	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		PF-05280014	Compound	Gene	DRUGBANK::target::Compound:Gene	D0HR7Z	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Trastuzumab-DM1	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P4TH	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		SYD985	Compound	Gene	DRUGBANK::target::Compound:Gene	DI0ED3	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Taxol/Paraplatin/Herceptin	Compound	Gene	DRUGBANK::target::Compound:Gene	D0J6PY	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		DN24-02	Compound	Gene	DRUGBANK::target::Compound:Gene	D06KOM	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER-2 Protein AutoVac	Compound	Gene	DRUGBANK::target::Compound:Gene	D09XHU	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Her2-targeted autologous T-cell therapy	Compound	Gene	DRUGBANK::target::Compound:Gene	D0B1TL	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MGAH22	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G5GB	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MCLA-128	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P1DI	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Anti-CD3 and anti-Her2/neu bispecific antibody-armed activated T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0P7KI	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MM-111	Compound	Gene	DRUGBANK::target::Compound:Gene	D0Q2KM	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER2/neu peptide vaccine	Compound	Gene	DRUGBANK::target::Compound:Gene	D0QF7Z	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MRG002	Compound	Gene	DRUGBANK::target::Compound:Gene	DM7WY2	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		KN026	Compound	Gene	DRUGBANK::target::Compound:Gene	DV2N5P	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Zenocutuzumab	Compound	Gene	DRUGBANK::target::Compound:Gene	D1J4CI	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Ertumaxomab	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O2JI	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		AU105	Compound	Gene	DRUGBANK::target::Compound:Gene	D03TQB	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER-2-targeting CAR T Cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D06KQG	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		ABY-025	Compound	Gene	DRUGBANK::target::Compound:Gene	D08KCJ	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Anti-HER2 CAR-T	Compound	Gene	DRUGBANK::target::Compound:Gene	D08QZH	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		AVX901	Compound	Gene	DRUGBANK::target::Compound:Gene	D0F3MT	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		AGN-208397	Compound	Gene	DRUGBANK::target::Compound:Gene	D0G4AJ	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		CART-HER-2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0NN7P	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		A166	Compound	Gene	DRUGBANK::target::Compound:Gene	DD94ZN	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		TAS-0728	Compound	Gene	DRUGBANK::target::Compound:Gene	DY13WU	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Zenocutuzomab	Compound	Gene	DRUGBANK::target::Compound:Gene	D6SL3N	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		ISB 1302	Compound	Gene	DRUGBANK::target::Compound:Gene	DNC79U	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Sym013	Compound	Gene	DRUGBANK::target::Compound:Gene	D0FF2G	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		S-222611	Compound	Gene	DRUGBANK::target::Compound:Gene	D0V4XY	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MVA HER-2 AutoVac	Compound	Gene	DRUGBANK::target::Compound:Gene	D05ATQ	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER2-specific T cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D06RCE	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		CAR-T Cells targeting HER2	Compound	Gene	DRUGBANK::target::Compound:Gene	D06XWD	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MM-302	Compound	Gene	DRUGBANK::target::Compound:Gene	D07USV	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MEDI4276	Compound	Gene	DRUGBANK::target::Compound:Gene	D08UDG	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		Zemab	Compound	Gene	DRUGBANK::target::Compound:Gene	D09UGG	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		VM-206	Compound	Gene	DRUGBANK::target::Compound:Gene	D0H7ZN	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		CAR-T cells targeting HER2	Compound	Gene	DRUGBANK::target::Compound:Gene	D0JI4M	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		TrasGEX	Compound	Gene	DRUGBANK::target::Compound:Gene	D0O9HF	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER2-CAR T Cells	Compound	Gene	DRUGBANK::target::Compound:Gene	D0TN5W	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER2p63-71 peptide vaccine	Compound	Gene	DRUGBANK::target::Compound:Gene	D0U2PS	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		HER2-specific CAR T cell	Compound	Gene	DRUGBANK::target::Compound:Gene	D0YF6K	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		DZD1516	Compound	Gene	DRUGBANK::target::Compound:Gene	D1C0WB	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		BB-1701	Compound	Gene	DRUGBANK::target::Compound:Gene	D56ECJ	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		BAY 2701439	Compound	Gene	DRUGBANK::target::Compound:Gene	D6IOB5	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		AIP-303	Compound	Gene	DRUGBANK::target::Compound:Gene	DEI07S	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		NJH395	Compound	Gene	DRUGBANK::target::Compound:Gene	DEX8D5	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		ZW49	Compound	Gene	DRUGBANK::target::Compound:Gene	DH09QZ	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MBS301	Compound	Gene	DRUGBANK::target::Compound:Gene	DQ04FJ	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		ACE1702	Compound	Gene	DRUGBANK::target::Compound:Gene	DQ1RZ8	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		MT-5111	Compound	Gene	DRUGBANK::target::Compound:Gene	DS60CK	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
T14597		GQ1001	Compound	Gene	DRUGBANK::target::Compound:Gene	DSOE74	TTD	SYMBOL:ERBB2	Erbb2 tyrosine kinase receptor (HER2)
