Fibrosis,UniprotID,entrezID,FullName,Alias,DrugID,DrugName,Action,Link
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB05254,Fibrinolysin,not defined,https://go.drugbank.com/drugs/DB05254#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00009,Alteplase,not defined,https://go.drugbank.com/drugs/DB00009#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00029,Anistreplase,not defined,https://go.drugbank.com/drugs/DB00029#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB00015,Reteplase,not defined,https://go.drugbank.com/drugs/DB00015#BE0000240
SERPINE1,P05121,5054,serpin family E member 1,PAI; PAI1; PAI-1; PLANH1,DB09130,Copper,not defined,https://go.drugbank.com/drugs/DB09130#BE0000240
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB06321,R-348,not defined,https://go.drugbank.com/drugs/DB06321#BE0003493
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB04716,"2-tert-butyl-9-fluoro-1,6-dihydrobenzo[h]imidazo[4,5-f]isoquinolin-7-one",not defined,https://go.drugbank.com/drugs/DB04716#BE0003493
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB08895,Tofacitinib,inhibitor,https://go.drugbank.com/drugs/DB08895#BE0003493
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB11817,Baricitinib,inhibitor,https://go.drugbank.com/drugs/DB11817#BE0003493
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0003493
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB15035,Zanubrutinib,inhibitor,https://go.drugbank.com/drugs/DB15035#BE0003493
JAK3,P52333,3718,Janus kinase 3,JAKL; LJAK; JAK-3; L-JAK; JAK3_HUMAN,DB08877,Ruxolitinib,inhibitor,https://go.drugbank.com/drugs/DB08877#BE0003493
IL13RA2,Q14627,3598,interleukin 13 receptor subunit alpha 2,CT19; IL-13R; IL13BP; CD213A2,DB05078,AER001,not defined,https://go.drugbank.com/drugs/DB05078#BE0002421
TGFB2,P61812,7042,transforming growth factor beta 2,LDS4; G-TSF; TGF-beta2,DB05697,Trabedersen,not defined,https://go.drugbank.com/drugs/DB05697#BE0003481
HGF,P14210,3082,hepatocyte growth factor,SF; HGFB; HPTA; F-TCF; DFNB39,DB02264,O2-Sulfo-Glucuronic Acid,not defined,https://go.drugbank.com/drugs/DB02264#BE0001121
HGF,P14210,3082,hepatocyte growth factor,SF; HGFB; HPTA; F-TCF; DFNB39,DB03959,"N,O6-Disulfo-Glucosamine",not defined,https://go.drugbank.com/drugs/DB03959#BE0001121
HGF,P14210,3082,hepatocyte growth factor,SF; HGFB; HPTA; F-TCF; DFNB39,DB12307,Foretinib,not defined,https://go.drugbank.com/drugs/DB12307#BE0001121
HGF,P14210,3082,hepatocyte growth factor,SF; HGFB; HPTA; F-TCF; DFNB39,DB05434,ABT-510,not defined,https://go.drugbank.com/drugs/DB05434#BE0001121
HGF,P14210,3082,hepatocyte growth factor,SF; HGFB; HPTA; F-TCF; DFNB39,DB01109,Heparin,not defined,https://go.drugbank.com/drugs/DB01109#BE0001121
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB01229,Paclitaxel,inhibitor,https://go.drugbank.com/drugs/DB01229#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB01248,Docetaxel,not defined,https://go.drugbank.com/drugs/DB01248#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB01367,Rasagiline,activator,https://go.drugbank.com/drugs/DB01367#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB05297,Paclitaxel docosahexaenoic acid,not defined,https://go.drugbank.com/drugs/DB05297#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB08871,Eribulin,not defined,https://go.drugbank.com/drugs/DB08871#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB12340,Navitoclax,not defined,https://go.drugbank.com/drugs/DB12340#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB06307,Apoptone,not defined,https://go.drugbank.com/drugs/DB06307#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB12191,Obatoclax,not defined,https://go.drugbank.com/drugs/DB12191#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB01050,Ibuprofen,modulator,https://go.drugbank.com/drugs/DB01050#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB11581,Venetoclax,inhibitor,https://go.drugbank.com/drugs/DB11581#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB09213,Dexibuprofen,negative modulator,https://go.drugbank.com/drugs/DB09213#BE0000246
BCL2,P10415,596,BCL2 apoptosis regulator,Bcl-2; PPP1R50,DB06756,Betaine,not defined,https://go.drugbank.com/drugs/DB06756#BE0000246
CCL2,P13500,6347,C-C motif chemokine ligand 2,HC11; MCAF; MCP1; MCP-1; SCYA2; GDCF-2; SMC-CF; HSMCR30,DB01055,Mimosine,inhibitor,https://go.drugbank.com/drugs/DB01055#BE0001047
CCL2,P13500,6347,C-C motif chemokine ligand 2,HC11; MCAF; MCP1; MCP-1; SCYA2; GDCF-2; SMC-CF; HSMCR30,DB01406,Danazol,inhibitor,https://go.drugbank.com/drugs/DB01406#BE0001047
CCL2,P13500,6347,C-C motif chemokine ligand 2,HC11; MCAF; MCP1; MCP-1; SCYA2; GDCF-2; SMC-CF; HSMCR30,DB09301,Chondroitin sulfate,not defined,https://go.drugbank.com/drugs/DB09301#BE0001047
PLG,P00747,5340,plasminogen, ,DB00302,Tranexamic acid,inhibitor,https://go.drugbank.com/drugs/DB00302#BE0000211
PLG,P00747,5340,plasminogen, ,DB00513,Aminocaproic acid,inhibitor,https://go.drugbank.com/drugs/DB00513#BE0000211
PLG,P00747,5340,plasminogen, ,DB00013,Urokinase,activator,https://go.drugbank.com/drugs/DB00013#BE0000211
PLG,P00747,5340,plasminogen, ,DB03709,Bicine,not defined,https://go.drugbank.com/drugs/DB03709#BE0000211
PLG,P00747,5340,plasminogen, ,DB00086,Streptokinase,activator,https://go.drugbank.com/drugs/DB00086#BE0000211
PLG,P00747,5340,plasminogen, ,DB04925,Desmoteplase,not defined,https://go.drugbank.com/drugs/DB04925#BE0000211
PLG,P00747,5340,plasminogen, ,DB06692,Aprotinin,not defined,https://go.drugbank.com/drugs/DB06692#BE0000211
PLG,P00747,5340,plasminogen, ,DB00031,Tenecteplase,activator,https://go.drugbank.com/drugs/DB00031#BE0000211
PLG,P00747,5340,plasminogen, ,DB00009,Alteplase,activator,https://go.drugbank.com/drugs/DB00009#BE0000211
PLG,P00747,5340,plasminogen, ,DB00029,Anistreplase,activator,https://go.drugbank.com/drugs/DB00029#BE0000211
PLG,P00747,5340,plasminogen, ,DB00015,Reteplase,activator,https://go.drugbank.com/drugs/DB00015#BE0000211
PLG,P00747,5340,plasminogen, ,DB12831,Gabexate,inhibitor,https://go.drugbank.com/drugs/DB12831#BE0000211
PLG,P00747,5340,plasminogen, ,DB09130,Copper,not defined,https://go.drugbank.com/drugs/DB09130#BE0000211
MMP2,P08253,4313,matrix metallopeptidase 2,CLG4; MONA; CLG4A; MMP-2; TBE-1; MMP-II,DB00786,Marimastat,inhibitor,https://go.drugbank.com/drugs/DB00786#BE0000642
MMP2,P08253,4313,matrix metallopeptidase 2,CLG4; MONA; CLG4A; MMP-2; TBE-1; MMP-II,DB01630,SC-74020,not defined,https://go.drugbank.com/drugs/DB01630#BE0000642
MMP2,P08253,4313,matrix metallopeptidase 2,CLG4; MONA; CLG4A; MMP-2; TBE-1; MMP-II,DB04866,Halofuginone,not defined,https://go.drugbank.com/drugs/DB04866#BE0000642
MMP2,P08253,4313,matrix metallopeptidase 2,CLG4; MONA; CLG4A; MMP-2; TBE-1; MMP-II,DB05387,AE-941,not defined,https://go.drugbank.com/drugs/DB05387#BE0000642
MMP2,P08253,4313,matrix metallopeptidase 2,CLG4; MONA; CLG4A; MMP-2; TBE-1; MMP-II,DB06423,Endostatin,not defined,https://go.drugbank.com/drugs/DB06423#BE0000642
MMP2,P08253,4313,matrix metallopeptidase 2,CLG4; MONA; CLG4A; MMP-2; TBE-1; MMP-II,DB01197,Captopril,inhibitor,https://go.drugbank.com/drugs/DB01197#BE0000642
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB00039,Palifermin,"agonist,binder",https://go.drugbank.com/drugs/DB00039#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB02491,4-[4-(1-Amino-1-Methylethyl)Phenyl]-5-Chloro-N-[4-(2-Morpholin-4-Ylethyl)Phenyl]Pyrimidin-2-Amine,not defined,https://go.drugbank.com/drugs/DB02491#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB02058,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,not defined,https://go.drugbank.com/drugs/DB02058#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB01041,Thalidomide,antagonist,https://go.drugbank.com/drugs/DB01041#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB08896,Regorafenib,inhibitor,https://go.drugbank.com/drugs/DB08896#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB08901,Ponatinib,inhibitor,https://go.drugbank.com/drugs/DB08901#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB09078,Lenvatinib,inhibitor,https://go.drugbank.com/drugs/DB09078#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB09079,Nintedanib,inhibitor,https://go.drugbank.com/drugs/DB09079#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB01901,Sucrosofate,ligand,https://go.drugbank.com/drugs/DB01901#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB01109,Heparin,not defined,https://go.drugbank.com/drugs/DB01109#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB10770,Foreskin fibroblast (neonatal),agonist,https://go.drugbank.com/drugs/DB10770#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB10772,Foreskin keratinocyte (neonatal),agonist,https://go.drugbank.com/drugs/DB10772#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB12147,Erdafitinib,inhibitor,https://go.drugbank.com/drugs/DB12147#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB15102,Pemigatinib,inhibitor,https://go.drugbank.com/drugs/DB15102#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB15685,Selpercatinib,inhibitor,https://go.drugbank.com/drugs/DB15685#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB15822,Pralsetinib,inhibitor,https://go.drugbank.com/drugs/DB15822#BE0000748
FGFR2,P21802,2263,fibroblast growth factor receptor 2,BEK; JWS; BBDS; CEK3; CFD1; ECT1; KGFR; TK14; TK25; BFR-1; CD332; K-SAM,DB11886,Infigratinib,inhibitor,https://go.drugbank.com/drugs/DB11886#BE0000748
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB05210,SF1126,not defined,https://go.drugbank.com/drugs/DB05210#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB04974,Rimiducid,ligand,https://go.drugbank.com/drugs/DB04974#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB05241,XL765,not defined,https://go.drugbank.com/drugs/DB05241#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB01590,Everolimus,inhibitor,https://go.drugbank.com/drugs/DB01590#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB06233,Ridaforolimus,not defined,https://go.drugbank.com/drugs/DB06233#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB06287,Temsirolimus,inhibitor,https://go.drugbank.com/drugs/DB06287#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB00877,Sirolimus,inhibitor,https://go.drugbank.com/drugs/DB00877#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB00337,Pimecrolimus,potentiator,https://go.drugbank.com/drugs/DB00337#BE0002386
MTOR,P42345,2475,mechanistic target of rapamycin kinase,SKS; FRAP; FRAP1; FRAP2; RAFT1; RAPT1,DB12010,Fostamatinib,inhibitor,https://go.drugbank.com/drugs/DB12010#BE0002386
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB00594,Amiloride,inhibitor,https://go.drugbank.com/drugs/DB00594#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB01977,6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,not defined,https://go.drugbank.com/drugs/DB01977#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB02398,6-[N-(4-(Aminomethyl)Phenyl)Carbamyl]-2-Naphthalenecarboxamidine,not defined,https://go.drugbank.com/drugs/DB02398#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB02473,"6-[N-(1-Isopropyl-3,4-Dihydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",not defined,https://go.drugbank.com/drugs/DB02473#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB02551,"6-[N-(4-Ethyl-1,2,3,4-Tetrahydro-6-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",not defined,https://go.drugbank.com/drugs/DB02551#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB02705,"6-[N-(1-Isopropyl-1,2,3,4-Tetrahydro-7-Isoquinolinyl)Carbamyl]-2-Naphthalenecarboxamidine",not defined,https://go.drugbank.com/drugs/DB02705#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03046,7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide,not defined,https://go.drugbank.com/drugs/DB03046#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03082,6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide,not defined,https://go.drugbank.com/drugs/DB03082#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03127,Benzamidine,not defined,https://go.drugbank.com/drugs/DB03127#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03476,Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine,not defined,https://go.drugbank.com/drugs/DB03476#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03729,2-Amino-1H-benzimidazol-5-ol,not defined,https://go.drugbank.com/drugs/DB03729#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03782,N-(1-adamantyl)-N'-(4-guanidinobenzyl)urea,not defined,https://go.drugbank.com/drugs/DB03782#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB04059,8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide,not defined,https://go.drugbank.com/drugs/DB04059#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB04172,"[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N'-Beta-Alanine",not defined,https://go.drugbank.com/drugs/DB04172#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB05254,Fibrinolysin,not defined,https://go.drugbank.com/drugs/DB05254#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB01905,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,not defined,https://go.drugbank.com/drugs/DB01905#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB01725,"2-{2-hydroxy-[1,1'-biphenyl]-3-yl}-1H-1,3-benzodiazole-5-carboximidamide",not defined,https://go.drugbank.com/drugs/DB01725#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03865,6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine,not defined,https://go.drugbank.com/drugs/DB03865#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB06855,6-fluoro-2-(2-hydroxy-3-isobutoxy-phenyl)-1H-benzoimidazole-5-carboxamidine,not defined,https://go.drugbank.com/drugs/DB06855#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB06856,6-FLUORO-2-[2-HYDROXY-3-(2-METHYL-CYCLOHEXYLOXY)-PHENYL]-1H-INDOLE-5-CARBOXAMIDINE,not defined,https://go.drugbank.com/drugs/DB06856#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB06857,N-(4-CARBAMIMIDOYL-3-CHORO-PHENYL)-2-HYDROXY-3-IODO-5-METHYL-BENZAMIDE,not defined,https://go.drugbank.com/drugs/DB06857#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB07076,6-[(Z)-AMINO(IMINO)METHYL]-N-[3-(CYCLOPENTYLOXY)PHENYL]-2-NAPHTHAMIDE,not defined,https://go.drugbank.com/drugs/DB07076#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB07122,1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,not defined,https://go.drugbank.com/drugs/DB07122#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",not defined,https://go.drugbank.com/drugs/DB07129#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB02526,CRA_10655,not defined,https://go.drugbank.com/drugs/DB02526#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03159,CRA_8696,not defined,https://go.drugbank.com/drugs/DB03159#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB02287,2-(2-hydroxy-phenyl)-3H-benzoimidazole-5-carboxamidine,not defined,https://go.drugbank.com/drugs/DB02287#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB07625,"4-(2-aminoethoxy)-N-(2,5-diethoxyphenyl)-3,5-dimethylbenzamide",not defined,https://go.drugbank.com/drugs/DB07625#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB07626,"4-(2-aminoethoxy)-N-(3-chloro-2-ethoxy-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",not defined,https://go.drugbank.com/drugs/DB07626#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03136,4-Iodobenzo[B]Thiophene-2-Carboxamidine,not defined,https://go.drugbank.com/drugs/DB03136#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB03876,"Thieno[2,3-B]Pyridine-2-Carboxamidine",not defined,https://go.drugbank.com/drugs/DB03876#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB08072,"4-(2-AMINOETHOXY)-3,5-DICHLORO-N-[3-(1-METHYLETHOXY)PHENYL]BENZAMIDE",not defined,https://go.drugbank.com/drugs/DB08072#BE0000895
PLAU,P00749,5328,"plasminogen activator, urokinase",ATF; QPD; UPA; URK; u-PA; BDPLT5,DB08697,"4-(2-aminoethoxy)-N-(3-chloro-5-piperidin-1-ylphenyl)-3,5-dimethylbenzamide",not defined,https://go.drugbank.com/drugs/DB08697#BE0000895
ANGPT2,O15123,285,angiopoietin 2,ANG2; AGPT2,DB15303,Faricimab,antagonist,https://go.drugbank.com/drugs/DB15303#BE0010028
PLAUR,Q03405,5329,"plasminogen activator, urokinase receptor",CD87; UPAR; URKR; U-PAR,DB00009,Alteplase,not defined,https://go.drugbank.com/drugs/DB00009#BE0000717
PLAUR,Q03405,5329,"plasminogen activator, urokinase receptor",CD87; UPAR; URKR; U-PAR,DB00013,Urokinase,"inducer,modulator",https://go.drugbank.com/drugs/DB00013#BE0000717
PLAUR,Q03405,5329,"plasminogen activator, urokinase receptor",CD87; UPAR; URKR; U-PAR,DB00031,Tenecteplase,not defined,https://go.drugbank.com/drugs/DB00031#BE0000717
PLAUR,Q03405,5329,"plasminogen activator, urokinase receptor",CD87; UPAR; URKR; U-PAR,DB05476,WX-UK1,not defined,https://go.drugbank.com/drugs/DB05476#BE0000717
PLAUR,Q03405,5329,"plasminogen activator, urokinase receptor",CD87; UPAR; URKR; U-PAR,DB06245,Lanoteplase,not defined,https://go.drugbank.com/drugs/DB06245#BE0000717
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB01270,Ranibizumab,not defined,https://go.drugbank.com/drugs/DB01270#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB01017,Minocycline,inhibitor,https://go.drugbank.com/drugs/DB01017#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB01120,Gliclazide,other/unknown,https://go.drugbank.com/drugs/DB01120#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB01136,Carvedilol,other,https://go.drugbank.com/drugs/DB01136#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB03088,Pidolic acid,not defined,https://go.drugbank.com/drugs/DB03088#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB00112,Bevacizumab,not defined,https://go.drugbank.com/drugs/DB00112#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB04895,Pegaptanib,antagonist,https://go.drugbank.com/drugs/DB04895#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB05294,Vandetanib,inhibitor,https://go.drugbank.com/drugs/DB05294#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB05434,ABT-510,not defined,https://go.drugbank.com/drugs/DB05434#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB05890,Veglin,not defined,https://go.drugbank.com/drugs/DB05890#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB05932,Denibulin,not defined,https://go.drugbank.com/drugs/DB05932#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB05969,SNS-032,not defined,https://go.drugbank.com/drugs/DB05969#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB06642,Bevasiranib,not defined,https://go.drugbank.com/drugs/DB06642#BE0000163
VEGFA,P15692,7422,vascular endothelial growth factor A,VPF; VEGF; MVCD1,DB06779,Dalteparin,inhibitor,https://go.drugbank.com/drugs/DB06779#BE0000163
