id,name,resource
MedDRA:10006975,Calcium metabolism disorders,MedDRA
MedDRA:10007001,Calculus of bile duct without mention of cholecystitis,MedDRA
MedDRA:10007010,Calculus of gallbladder without mention of cholecystitis,MedDRA
MedDRA:10007012,"Calculus of gallbladder without mention of cholecystitis, without mention of obstruction",MedDRA
MedDRA:10068857,Indirect calorimetry,MedDRA
MedDRA:10051226,Campylobacter infection,MedDRA
MedDRA:10025691,Malignant neoplasm NOS,MedDRA
MedDRA:10007152,Candidiasis,MedDRA
MedDRA:10007159,Candidiasis of skin and nails,MedDRA
MedDRA:10009007,Chronic mucocutaneous candidiasis,MedDRA
MedDRA:10011673,Cutaneous moniliasis,MedDRA
MedDRA:10028080,Mucocutaneous candidiasis,MedDRA
MedDRA:10030963,Oral candidiasis,MedDRA
MedDRA:10046922,Vaginal moniliasis,MedDRA
MedDRA:10007171,Cannabis abuse,MedDRA
MedDRA:10007177,Cannabis dependence,MedDRA
MedDRA:10007186,Capgras' syndrome,MedDRA
MedDRA:10007187,Capillariasis,MedDRA
MedDRA:10068406,Capillaritis,MedDRA
MedDRA:10007191,Capillary fragility,MedDRA
MedDRA:10007198,Capillary permeability,MedDRA
MedDRA:10007202,Capillary resistance,MedDRA
MedDRA:10065917,Caplan's syndrome,MedDRA
MedDRA:10007238,Carbon monoxide poisoning,MedDRA
MedDRA:10007247,Carbuncle,MedDRA
MedDRA:10007259,Carbuncle and furuncle of unspecified site,MedDRA
MedDRA:10069010,Carcinoid heart disease,MedDRA
MedDRA:10007271,Carcinoid tumor,MedDRA
MedDRA:10007284,Carcinoma,MedDRA
MedDRA:10061450,Carcinoma in situ,MedDRA
MedDRA:10007382,Carcinoma in situ of other specified sites,MedDRA
MedDRA:10025848,Malignant neoplasm of colon,MedDRA
MedDRA:10014742,Endometrial neoplasms malignant,MedDRA
MedDRA:10026038,Malignant neoplasm of larynx,MedDRA
MedDRA:10001186,Adenocarcinoma of prostate,MedDRA
MedDRA:10038052,Rectal carcinoma,MedDRA
MedDRA:10026693,Malignant skin neoplasm NOS,MedDRA
MedDRA:10043745,Thyroid neoplasm malignant,MedDRA
MedDRA:10004146,Basal cell carcinoma,MedDRA
MedDRA:10004178,Basosquamous carcinoma,MedDRA
MedDRA:10049876,Alveolar cell carcinoma,MedDRA
MedDRA:10006417,Bronchial carcinoma,MedDRA
MedDRA:10007360,Carcinoma in situ of breast ductal,MedDRA
MedDRA:10064025,Merkel cell carcinoma,MedDRA
MedDRA:10061564,Mucinous carcinoma,MedDRA
MedDRA:10061873,Non-small cell lung cancer,MedDRA
MedDRA:10067946,Renal cell carcinoma,MedDRA
MedDRA:10041823,Squamous cell carcinoma,MedDRA
MedDRA:10044412,Transitional cell carcinoma,MedDRA
MedDRA:10007594,Cardiac output,MedDRA
MedDRA:10007595,Cardiac output decreased,MedDRA
MedDRA:10043113,Tamponade cardiac,MedDRA
MedDRA:10001616,Alcoholic cardiomyopathy,MedDRA
MedDRA:10056419,Dilated cardiomyopathy,MedDRA
MedDRA:10020871,Hypertrophic cardiomyopathy,MedDRA
MedDRA:10038748,Restrictive cardiomyopathy,MedDRA
MedDRA:10066123,Cardiopulmonary bypass,MedDRA
MedDRA:10071228,Cardiotocogram,MedDRA
MedDRA:10067153,Cardiotocography,MedDRA
MedDRA:10007649,Cardiovascular disorder,MedDRA
MedDRA:10049246,Carotid artery disease NOS,MedDRA
MedDRA:10043617,Thrombosis carotid artery,MedDRA
MedDRA:10007689,Carotid body tumor,MedDRA
MedDRA:10048777,Carotid bruit,MedDRA
MedDRA:10007687,Carotid artery stenosis,MedDRA
MedDRA:10007697,Carpal tunnel syndrome,MedDRA
MedDRA:10007215,Car sickness,MedDRA
MedDRA:10007709,Cartilage disorders,MedDRA
MedDRA:10049628,Bilateral orchidectomy,MedDRA
MedDRA:10007729,Cat scratch disease,MedDRA
MedDRA:10007736,Catalepsy,MedDRA
MedDRA:10007737,Cataplexy,MedDRA
MedDRA:10007750,Cataract extraction,MedDRA
MedDRA:10007756,Cataract NEC,MedDRA
MedDRA:10007776,Catatonia,MedDRA
MedDRA:10055638,Arterial catheterization,MedDRA
MedDRA:10053378,Central venous catheterization,MedDRA
MedDRA:10007822,Cauda equina syndrome with neurogenic bladder,MedDRA
MedDRA:10007825,Causalgia,MedDRA
MedDRA:10007864,Celiac disease,MedDRA
MedDRA:10057248,Cell death,MedDRA
MedDRA:10007882,Cellulitis,MedDRA
MedDRA:10007893,Cellulitis and abscess of oral soft tissues,MedDRA
MedDRA:10007897,Cellulitis and abscess of unspecified digit,MedDRA
MedDRA:10007898,Cellulitis and abscess of unspecified sites,MedDRA
MedDRA:10049022,Cellulitis of hand,MedDRA
MedDRA:10062564,Cementoblastoma,MedDRA
MedDRA:10009712,CNS disorder (NOS),MedDRA
MedDRA:10061036,Central nervous system infection,MedDRA
MedDRA:10007965,Central opacity of cornea,MedDRA
MedDRA:10007971,Central retinal artery occlusion,MedDRA
MedDRA:10023278,Kaolin cephalin clotting time,MedDRA
MedDRA:10060531,Cephalohematoma,MedDRA
MedDRA:10003592,Ataxia cerebellar,MedDRA
MedDRA:10008072,Cerebellar syndrome,MedDRA
MedDRA:10008073,Cerebellar tumor NOS,MedDRA
MedDRA:10002337,Aneurysm intracranial,MedDRA
MedDRA:10008081,Cerebral arteriogram,MedDRA
MedDRA:10008087,Cerebral arteritis,MedDRA
MedDRA:10003602,Atherosclerosis cerebral,MedDRA
MedDRA:10014515,Embolism cerebral,MedDRA
MedDRA:10008118,Cerebral infarction,MedDRA
MedDRA:10070513,Ischemic encephalopathy,MedDRA
MedDRA:10072760,Transient ischemic attack,MedDRA
MedDRA:10008125,Cerebral lipidoses,MedDRA
MedDRA:10033560,Palsy cerebral,MedDRA
MedDRA:10071525,Cerebral revascularization,MedDRA
MedDRA:10049020,Encephalitis periaxialis diffusa,MedDRA
MedDRA:10059213,Cerebrospinal fluid pressure,MedDRA
MedDRA:10061799,Cerebrospinal fluid shunt operation,MedDRA
MedDRA:10008171,Cerebrospinal fluid otorrhea,MedDRA
MedDRA:10008182,Cerebrospinal fluid rhinorrhea,MedDRA
MedDRA:10008196,Cerebrovascular disorder,MedDRA
MedDRA:10008214,Certain types of iridocyclitis,MedDRA
MedDRA:10025831,Malignant neoplasm of cervix uteri,MedDRA
MedDRA:10056738,Uterine cervical laceration,MedDRA
MedDRA:10008297,Cervical polyp,MedDRA
MedDRA:10008301,Cervical rib syndrome,MedDRA
MedDRA:10033467,Pain neck,MedDRA
MedDRA:10008323,Cervicitis,MedDRA
MedDRA:10008324,Cervicitis and endocervicitis,MedDRA
MedDRA:10068106,Occipital neuralgia,MedDRA
MedDRA:10008351,Cervix disorder,MedDRA
MedDRA:10008263,Cervical dysplasia,MedDRA
MedDRA:10015128,Erosion of cervix,MedDRA
MedDRA:10020901,Hypertrophy uterine cervix,MedDRA
MedDRA:10021631,Incompetence of cervix,MedDRA
MedDRA:10029109,Cervix neoplasms,MedDRA
MedDRA:10048862,Cesarean section,MedDRA
MedDRA:10008378,Cestode infections,MedDRA
MedDRA:10008385,Chagas' disease with heart involvement,MedDRA
MedDRA:10008387,Chagas' disease without mention of organ involvement,MedDRA
MedDRA:10027134,Meibomian cyst,MedDRA
MedDRA:10042901,Syphilitic chancre,MedDRA
MedDRA:10008392,Chancroid,MedDRA
MedDRA:10008414,Charcot-Marie-Tooth disease,MedDRA
MedDRA:10008415,Chediak-Higashi syndrome,MedDRA
MedDRA:10008417,Cheilitis,MedDRA
MedDRA:10052922,Chelation therapy,MedDRA
MedDRA:10064840,Chemical peel of skin,MedDRA
MedDRA:10070536,Cherubism,MedDRA
MedDRA:10033387,Pain chest,MedDRA
MedDRA:10035623,Pleuritic pain,MedDRA
MedDRA:10008496,Chest wall pain,MedDRA
MedDRA:10008501,Cheyne-Stokes respiration,MedDRA
MedDRA:10063930,Chiari-Frommel syndrome,MedDRA
MedDRA:10008505,Chickenpox,MedDRA
MedDRA:10067256,Chikungunya virus infection,MedDRA
MedDRA:10008508,Chilblains,MedDRA
MedDRA:10008509,Child abuse,MedDRA
MedDRA:10008515,Child sexual abuse,MedDRA
MedDRA:10037980,Reaction to monosodium glutamate,MedDRA
MedDRA:10061041,Chlamydial infection,MedDRA
MedDRA:10064648,Asiderotic anemia,MedDRA
MedDRA:10008587,Choanal atresia,MedDRA
MedDRA:10069001,Choanal polyp,MedDRA
MedDRA:10008589,Choking,MedDRA
MedDRA:10008601,Cholangiography,MedDRA
MedDRA:10008602,Cholangiolitis,MedDRA
MedDRA:10008592,Cholangioadenoma,MedDRA
MedDRA:10014802,Endoscopic retrograde cholangiopancreatography,MedDRA
MedDRA:10008604,Cholangitis,MedDRA
MedDRA:10036680,Primary biliary cirrhosis,MedDRA
MedDRA:10039717,Sclerosing cholangitis,MedDRA
MedDRA:10008611,Cholecystectomy,MedDRA
MedDRA:10008612,Cholecystitis,MedDRA
MedDRA:10008624,Cholecystostomy,MedDRA
MedDRA:10008625,Choledochal cyst,MedDRA
MedDRA:10051815,Choledochoduodenostomy,MedDRA
MedDRA:10049161,Choledochojejunostomy,MedDRA
MedDRA:10052924,Choledochostomy,MedDRA
MedDRA:10008629,Cholelithiasis,MedDRA
MedDRA:10048752,Cholemia,MedDRA
MedDRA:10008631,Cholera,MedDRA
MedDRA:10008635,Cholestasis,MedDRA
MedDRA:10008638,Cholestasis intrahepatic,MedDRA
MedDRA:10008642,Cholesteatoma,MedDRA
MedDRA:10008646,Cholesteatoma of middle ear and mastoid,MedDRA
MedDRA:10008685,Chondritis,MedDRA
MedDRA:10008686,Chondroblastoma,MedDRA
MedDRA:10008723,Chondrodystrophy,MedDRA
MedDRA:10008732,Chondromalacia patellae,MedDRA
MedDRA:10051522,Synovial chondromatosis,MedDRA
MedDRA:10008734,Chondrosarcoma,MedDRA
MedDRA:10008747,Chordoma,MedDRA
MedDRA:10008748,Chorea,MedDRA
MedDRA:10025598,Malignant hydatidiform mole,MedDRA
MedDRA:10008755,Chorioamnionitis,MedDRA
MedDRA:10008757,Choriocarcinoma,MedDRA
MedDRA:10048536,Biopsy chorionic villous,MedDRA
MedDRA:10008765,"Chorioretinal inflammations, scars, and other disorders of choroid",MedDRA
MedDRA:10008766,Chorioretinal scar,MedDRA
MedDRA:10008769,Chorioretinitis,MedDRA
MedDRA:10045776,Unspecified disorder of choroid,MedDRA
MedDRA:10008789,"Choroidal hemorrhage, unspecified",MedDRA
MedDRA:10057405,Choroid neoplasm,MedDRA
MedDRA:10008791,Choroideremia,MedDRA
MedDRA:10008792,Choroiditis,MedDRA
MedDRA:10010467,Congenital factor IX disorder,MedDRA
MedDRA:10008797,Chromium,MedDRA
MedDRA:10008803,Chromoblastomycosis,MedDRA
MedDRA:10008815,Chromosome abnormality,MedDRA
MedDRA:10008821,Chromosome banding,MedDRA
MedDRA:10061764,Chromosomal deletion,MedDRA
MedDRA:10008841,Chronic bronchitis,MedDRA
MedDRA:10052833,Eosinophilic pneumonia chronic,MedDRA
MedDRA:10008871,Chronic ethmoidal sinusitis,MedDRA
MedDRA:10008873,Chronic factitious illness with physical symptoms,MedDRA
MedDRA:10008877,Chronic frontal sinusitis,MedDRA
MedDRA:10008887,Chronic gingivitis,MedDRA
MedDRA:10008890,Chronic glomerulonephritis with lesion of membranoproliferative glomerulonephritis,MedDRA
MedDRA:10008891,Chronic glomerulonephritis with lesion of membranous glomerulonephritis,MedDRA
MedDRA:10008998,Chronic maxillary sinusitis,MedDRA
MedDRA:10068454,Chronic motor or vocal tic disorder,MedDRA
MedDRA:10031256,Osteomyelitis chronic,MedDRA
MedDRA:10009129,Chronic rhinitis,MedDRA
MedDRA:10009145,Chronic sphenoidal sinusitis,MedDRA
MedDRA:10009164,Churg Strauss syndrome,MedDRA
MedDRA:10003446,Ascites chylous,MedDRA
MedDRA:10051228,Chylothorax,MedDRA
MedDRA:10060882,Immotile cilia syndrome,MedDRA
MedDRA:10009199,Circumcision,MedDRA
MedDRA:10009214,Cirrhosis of liver without mention of alcohol,MedDRA
MedDRA:10009244,Claustrophobia,MedDRA
MedDRA:10024547,Lip cleft,MedDRA
MedDRA:10033529,Palate cleft,MedDRA
MedDRA:10009285,Climacteric,MedDRA
MedDRA:10009344,Clonorchiasis,MedDRA
MedDRA:10009346,Clonus,MedDRA
MedDRA:10059173,External cardiac massage,MedDRA
MedDRA:10040689,Simple dislocation of hip,MedDRA
MedDRA:10040694,"Simple dislocation, multiple and ill-defined sites",MedDRA
MedDRA:10009529,"Closed fracture of carpal bone, unspecified",MedDRA
MedDRA:10025484,"Malar and maxillary bones, closed fracture",MedDRA
MedDRA:10009622,Closed fracture of unspecified part of vertebral column without mention of spinal cord injury,MedDRA
MedDRA:10009653,Clostridia infections,MedDRA
MedDRA:10009668,Clot retraction,MedDRA
MedDRA:10009692,Clubbing of fingers,MedDRA
MedDRA:10010419,Congenital clubfoot,MedDRA
MedDRA:10059133,Cluster headache,MedDRA
MedDRA:10009699,Cluttering,MedDRA
MedDRA:10043945,Tongue coated,MedDRA
MedDRA:10009810,Cocaine abuse,MedDRA
MedDRA:10009825,Coccidioidomycosis,MedDRA
MedDRA:10009827,Coccidiosis,MedDRA
MedDRA:10009829,Coccydynia,MedDRA
MedDRA:10009835,Cockayne's syndrome,MedDRA
MedDRA:10057668,Cognitive disorder,MedDRA
MedDRA:10053009,Cognitive psychotherapy,MedDRA
MedDRA:10066230,Coitus interruptus,MedDRA
MedDRA:10009863,Cold intolerance,MedDRA
MedDRA:10061778,Colectomy,MedDRA
MedDRA:10009887,Colitis,MedDRA
MedDRA:10009900,Colitis ulcerative,MedDRA
MedDRA:10009903,Collagen disorder,MedDRA
MedDRA:10069729,Collateral circulation,MedDRA
MedDRA:10009924,Colles' fracture,MedDRA
MedDRA:10017276,"Fracture, closed, colles'",MedDRA
MedDRA:10009934,Coloboma,MedDRA
MedDRA:10009999,Colonic neoplasm NOS,MedDRA
MedDRA:10010003,Colonic polyp,MedDRA
MedDRA:10057078,Colonic pseudo-obstruction,MedDRA
MedDRA:10010007,Colonoscopy,MedDRA
MedDRA:10010019,Color vision deficiencies,MedDRA
MedDRA:10010022,Colorado tick fever,MedDRA
MedDRA:10010036,Colorectal carcinoma,MedDRA
MedDRA:10010041,Colostomy,MedDRA
MedDRA:10061780,Colporrhaphy,MedDRA
MedDRA:10010069,Colposcopy,MedDRA
MedDRA:10058472,Comatose,MedDRA
MedDRA:10010084,Combat neurosis,MedDRA
MedDRA:10010104,Common bile duct calculus,MedDRA
MedDRA:10010106,Common cold,MedDRA
MedDRA:10021449,Immunodeficiency common variable,MedDRA
MedDRA:10021789,Infection,MedDRA
MedDRA:10010116,Communicating hydrocephalus,MedDRA
MedDRA:10061046,Communication disorder,MedDRA
MedDRA:10010121,Compartment syndrome,MedDRA
MedDRA:10010135,Complete blood count,MedDRA
MedDRA:10054186,Total glossectomy,MedDRA
MedDRA:10010188,Complications of transplanted organ,MedDRA
MedDRA:10006112,Brain compression,MedDRA
MedDRA:10002196,Anankastic personality,MedDRA
MedDRA:10010274,Condom,MedDRA
MedDRA:10010294,Condylomata acuminata,MedDRA
MedDRA:10010300,Confusion,MedDRA
MedDRA:10063437,Congenital macroglossia,MedDRA
MedDRA:10000101,Abdominal wall anomaly,MedDRA
MedDRA:10061074,Congenital pulmonary artery anomaly,MedDRA
MedDRA:10010408,Congenital cataract,MedDRA
MedDRA:10065421,Congenital cranial osteoporosis,MedDRA
MedDRA:10010432,Congenital deficiency of other clotting factors,MedDRA
MedDRA:10010442,"Congenital dislocation of hip, unilateral",MedDRA
MedDRA:10056533,Congenital hepatic fibrosis,MedDRA
MedDRA:10010593,Congenital pigmentation disorder,MedDRA
MedDRA:10044318,"Tracheoesophageal fistula, esophageal atresia and stenosis, congenital",MedDRA
MedDRA:10045778,Unspecified disorder of conjunctiva,MedDRA
MedDRA:10010719,Conjunctival haemorrhage,MedDRA
MedDRA:10057406,Conjunctival neoplasm,MedDRA
MedDRA:10010741,Conjunctivitis,MedDRA
MedDRA:10067818,Acute hemorrhagic conjunctivitis,MedDRA
MedDRA:10010744,Conjunctivitis allergic,MedDRA
MedDRA:10061784,Conjunctivitis bacterial,MedDRA
MedDRA:10018258,Giant papillary conjunctivitis,MedDRA
MedDRA:10021629,Inclusion conjunctivitis,MedDRA
MedDRA:10047317,Vernal conjunctivitis,MedDRA
MedDRA:10010755,Conjunctivitis viral,MedDRA
MedDRA:10061087,Connective tissue disorder,MedDRA
MedDRA:10010774,Constipation,MedDRA
MedDRA:10010791,Contact dermatitis and other eczema,MedDRA
MedDRA:10010798,Contact dermatitis and other eczema due to other specified agents,MedDRA
MedDRA:10061785,Contracture,MedDRA
MedDRA:10023201,Joint contracture,MedDRA
MedDRA:10050584,Contusion,MedDRA
MedDRA:10010887,Convalescence,MedDRA
MedDRA:10010893,Conversion disorder,MedDRA
MedDRA:10016284,Febrile convulsion,MedDRA
MedDRA:10061786,Coombs test,MedDRA
MedDRA:10052034,Coprophagia,MedDRA
MedDRA:10010972,Cor triatriatum,MedDRA
MedDRA:10052926,Spinal cordotomy,MedDRA
MedDRA:10010984,Corneal abrasion,MedDRA
MedDRA:10045712,Unspecified corneal disorder,MedDRA
MedDRA:10019867,Hereditary corneal dystrophies,MedDRA
MedDRA:10011005,Corneal dystrophy,MedDRA
MedDRA:10011007,Corneal edema,MedDRA
MedDRA:10030346,Opacity corneal,MedDRA
MedDRA:10066900,Keratoplasty,MedDRA
MedDRA:10045295,Ulcer corneal,MedDRA
MedDRA:10011064,Corns,MedDRA
MedDRA:10002348,Aneurysm of coronary vessels,MedDRA
MedDRA:10011093,Coronary atherosclerosis,MedDRA
MedDRA:10072639,Aortocoronary bypass,MedDRA
MedDRA:10068617,Coronary heart disease,MedDRA
MedDRA:10043622,Thrombosis coronary,MedDRA
MedDRA:10011110,Coronary vasospasm,MedDRA
MedDRA:10011116,Corpus luteum cyst,MedDRA
MedDRA:10011210,Corynebacteria infections,MedDRA
MedDRA:10011232,Coughing,MedDRA
MedDRA:10066656,Chronic cough,MedDRA
MedDRA:10067876,External counterpulsation,MedDRA
MedDRA:10011242,Cowpox,MedDRA
MedDRA:10011264,Coxsackie virus infection in conditions classified elsewhere and of unspecified site,MedDRA
MedDRA:10011261,Coxsackie viral infection,MedDRA
MedDRA:10011275,Crabs NOS,MedDRA
MedDRA:10011292,Cramp of limb,MedDRA
MedDRA:10045779,Unspecified disorder of cranial nerves,MedDRA
MedDRA:10066946,Craniofacial dysostosis,MedDRA
MedDRA:10011318,Craniopharyngioma,MedDRA
MedDRA:10049889,Craniosynostosis,MedDRA
MedDRA:10011322,Craniotomy,MedDRA
MedDRA:10021115,Hypothyroidism congenital,MedDRA
MedDRA:10011385,Cri du Chat syndrome,MedDRA
MedDRA:10011386,Crigler-Najjar syndrome,MedDRA
MedDRA:10068954,Crime,MedDRA
MedDRA:10011401,Crohn's disease,MedDRA
MedDRA:10011409,Cross infection,MedDRA
MedDRA:10011415,Croup,MedDRA
MedDRA:10050702,Crush syndrome,MedDRA
MedDRA:10069764,Cruveilhier-Baumgarten syndrome,MedDRA
MedDRA:10011469,Crying,MedDRA
MedDRA:10011475,Cryoglobulinemia,MedDRA
MedDRA:10066082,Cryosurgery,MedDRA
MedDRA:10011483,Cryotherapy,MedDRA
MedDRA:10011493,Cryptococcus neoformans infection,MedDRA
MedDRA:10056600,Cryptorchidism,MedDRA
MedDRA:10011501,Cryptosporidiosis,MedDRA
MedDRA:10067765,Culdoscopy,MedDRA
MedDRA:10011646,Curling's ulcer,MedDRA
MedDRA:10011652,Cushing's syndrome,MedDRA
MedDRA:10011662,Cutaneous diseases due to other mycobacteria,MedDRA
MedDRA:10011692,Cutis laxa,MedDRA
MedDRA:10011703,Cyanosis,MedDRA
MedDRA:10011715,Cyclitis,MedDRA
MedDRA:10013211,Disorder cyclothymic,MedDRA
MedDRA:10053231,Adenoid cystic carcinoma,MedDRA
MedDRA:10011733,Cyst and pseudocyst of pancreas,MedDRA
MedDRA:10062328,Congenital cyst,MedDRA
MedDRA:10063387,Cystadenocarcinoma,MedDRA
MedDRA:10011812,Cystoma,MedDRA
MedDRA:10046527,Urinary bladder excision,MedDRA
MedDRA:10000503,Acne cystic,MedDRA
MedDRA:10014752,Endometrial cystic hyperplasia,MedDRA
MedDRA:10011762,Cystic fibrosis,MedDRA
MedDRA:10011768,Cystic fibrosis without mention of meconium ileus,MedDRA
MedDRA:10011775,Cysticercosis,MedDRA
MedDRA:10011778,Cystinuria,MedDRA
MedDRA:10011781,Cystitis,MedDRA
MedDRA:10011803,Cystocele,MedDRA
MedDRA:10050328,Cystorrhaphy,MedDRA
MedDRA:10071777,Phyllodes tumor,MedDRA
MedDRA:10011814,Cystoscopy,MedDRA
MedDRA:10011817,Cystostomy,MedDRA
MedDRA:10011818,Cystourethroscopy,MedDRA
MedDRA:10011732,Cyst,MedDRA
MedDRA:10011831,Cytomegalovirus infection,MedDRA
MedDRA:10009701,CMV,MedDRA
MedDRA:10066274,Cytopenia,MedDRA
MedDRA:10011844,Dacryocystitis,MedDRA
MedDRA:10011847,Dacryocystorhinostomy,MedDRA
MedDRA:10048411,Dandy-Walker syndrome,MedDRA
MedDRA:10057315,Daydreaming,MedDRA
MedDRA:10011875,Deaf mutism,MedDRA
MedDRA:10011878,Deafness,MedDRA
MedDRA:10061373,Sudden hearing loss,MedDRA
MedDRA:10042434,Sudden death,MedDRA
MedDRA:10067806,Debridement,MedDRA
MedDRA:10011951,Decompression sickness,MedDRA
MedDRA:10024419,Libido decreased,MedDRA
MedDRA:10011985,Decubitus ulcer,MedDRA
MedDRA:10012135,Deficiency of other vitamins,MedDRA
MedDRA:10012173,Deglutition disorder,MedDRA
MedDRA:10012174,Dehydration,MedDRA
MedDRA:10012177,Deja vu,MedDRA
MedDRA:10012218,Delirium,MedDRA
MedDRA:10067647,Delivery,MedDRA
MedDRA:10019763,Hepatitis delta,MedDRA
MedDRA:10012256,Delusional disorders,MedDRA
MedDRA:10012260,Delusions,MedDRA
MedDRA:10028153,Multi-infarct dementia,MedDRA
MedDRA:10036631,Presenile dementia,MedDRA
MedDRA:10039966,Senile dementia,MedDRA
MedDRA:10057678,Vascular dementia,MedDRA
MedDRA:10012301,"Demyelinating disease of central nervous system, unspecified",MedDRA
MedDRA:10012303,Demyelinating disorders,MedDRA
MedDRA:10012305,Demyelination,MedDRA
MedDRA:10012310,Dengue fever,MedDRA
MedDRA:10059931,Dental calculus,MedDRA
MedDRA:10056723,Dental care,MedDRA
MedDRA:10012318,Dental caries,MedDRA
MedDRA:10000395,Accretions on teeth,MedDRA
MedDRA:10021071,Hypoplasia enamel,MedDRA
MedDRA:10065268,Dental fistula,MedDRA
MedDRA:10064143,Dental implantation,MedDRA
MedDRA:10052943,Dental impression procedure,MedDRA
MedDRA:10071694,Dental leakage,MedDRA
MedDRA:10056984,Dental plaque,MedDRA
MedDRA:10048296,Tooth cavity,MedDRA
MedDRA:10012328,Dental pulp disorder,MedDRA
MedDRA:10028874,Necrosis of the pulp,MedDRA
MedDRA:10063415,Dentigerous cyst,MedDRA
MedDRA:10040010,Sensitive dentin,MedDRA
MedDRA:10054013,Dentinogenesis imperfecta,MedDRA
MedDRA:10012355,Dependent personality disorder,MedDRA
MedDRA:10012359,Depersonalization,MedDRA
MedDRA:10012386,Depression mental,MedDRA
MedDRA:10014719,Endogenous depression,MedDRA
MedDRA:10022899,Involutional depression,MedDRA
MedDRA:10037998,Reactive depression,MedDRA
MedDRA:10012399,Depressive disorder,MedDRA
MedDRA:10012423,Dermabrasion,MedDRA
MedDRA:10012428,Dermal sinus,MedDRA
MedDRA:10012431,Dermatitis,MedDRA
MedDRA:10012447,Dermatitis due to drugs and medicines taken internally,MedDRA
MedDRA:10015665,Exfoliative dermatitis,MedDRA
MedDRA:10012468,Dermatitis herpetiformis,MedDRA
MedDRA:10013687,Drug eruption,MedDRA
MedDRA:10003639,Atopic dermatitis,MedDRA
MedDRA:10012442,Dermatitis contact,MedDRA
MedDRA:10041955,Stasis dermatitis,MedDRA
MedDRA:10017526,Fungal dermatitis,MedDRA
MedDRA:10012503,Dermatomyositis,MedDRA
MedDRA:10012504,Dermatophytosis,MedDRA
MedDRA:10012509,Dermatophytosis of groin and perianal area,MedDRA
