Fibrosis,Interaction,scores
MMP2,MMP16,925
MMP2,ZEB1,744
MMP2,SNAI2,724
MMP2,MYC,734
MMP2,IL6,823
MMP2,POSTN,829
MMP2,HIF1A,721
MMP2,LAMC2,925
MMP2,COL1A2,949
MMP2,MMP3,923
MMP2,MAPK1,746
MMP2,EFNB2,927
MMP2,MMP9,908
MMP2,LEP,724
MMP2,MMP7,910
MMP2,COL3A1,758
MMP3,JUN,754
MMP3,ADAMTS5,787
MMP3,COL9A3,928
MMP3,LAMA3,918
MMP3,TIMP3,871
MMP3,BCAN,948
MMP3,CCL5,702
MMP3,CTNNA1,905
MMP3,CCL11,723
MMP3,PLG,979
MMP3,EGFR,954
MMP3,DCN,973
MMP3,SPP1,972
MMP3,IL1B,872
MMP3,ADAMTS4,794
MMP3,PRSS1,902
MMP3,NID1,942
MMP3,FGF2,770
MMP3,SERPINE1,769
MMP3,SNAI1,718
MMP3,HBEGF,941
MMP3,A2M,926
MMP3,CDH1,960
MMP3,MMP10,987
MMP3,JUP,907
MMP3,CXCL8,703
MMP3,KLKB1,917
MMP3,TIMP2,851
MMP3,EPAS1,716
MMP3,TIMP1,989
MMP3,STAT6,921
MMP3,ICAM1,716
MMP3,COL9A1,925
MMP3,ELN,714
MMP3,MMP2,923
MMP3,MMP1,953
MMP3,CTGF,721
MMP3,PRKCA,911
MMP3,TIMP4,720
MMP3,HSPG2,934
MMP3,MMP13,910
MMP3,LAMB3,924
MMP3,ETS1,773
MMP3,STAT3,968
MMP3,APOE,821
MMP3,COL9A2,928
MMP3,BDNF,927
MMP3,CTNND1,913
MMP3,COL18A1,941
MMP3,TNFSF11,722
MMP3,CCL2,876
MMP3,ACAN,987
MMP3,IL17A,723
MMP3,NUCB1,768
MMP3,CTRB1,917
MMP3,PTGS2,787
MMP3,CTNNB1,942
MMP3,IL6,766
MMP3,LAMC2,917
MMP3,COL15A1,928
MMP3,MMP9,959
MMP3,MMP7,910
MMP3,FN1,817
MMP3,ADAMTS3,774
MMP7,CNOT7,830
MMP7,MMP11,915
MMP7,LAMA3,919
MMP7,TIMP3,720
MMP7,CNOT11,808
MMP7,BCAN,941
MMP7,CD44,972
MMP7,SDC1,950
MMP7,OPTC,904
MMP7,CNOT6,729
MMP7,CTSK,938
MMP7,CTNNA1,909
MMP7,TNKS1BP1,759
MMP7,PLG,976
MMP7,EGFR,713
MMP7,DCN,958
MMP7,CNOT10,759
MMP7,SPP1,979
MMP7,SOX18,735
MMP7,PRSS1,908
MMP7,NID1,941
MMP7,FGF2,724
MMP7,A2M,911
MMP7,CDH1,971
MMP7,CTSV,903
MMP7,MMP10,913
MMP7,JUP,908
MMP7,EGF,724
MMP7,TIMP2,820
MMP7,TIMP1,887
MMP7,ELN,765
MMP7,MMP2,910
MMP7,CNOT6L,795
MMP7,MMP1,941
MMP7,ELANE,939
MMP7,TIMP4,717
MMP7,MMP13,907
MMP7,LAMB3,918
MMP7,STAT3,712
MMP7,BDNF,922
MMP7,CTNND1,935
MMP7,COL18A1,940
MMP7,ACAN,959
MMP7,CNOT1,759
MMP7,CTNNB1,966
MMP7,NGF,947
MMP7,CNOT3,729
MMP7,LAMC2,925
MMP7,COL15A1,911
MMP7,MMP3,910
MMP7,MMP9,950
MMP7,FN1,735
MMP8,DOCK2,906
MMP8,ARG1,950
MMP8,ASAH1,902
MMP8,DBNL,900
MMP8,CNN2,906
MMP8,CTSD,918
MMP8,BCAN,937
MMP8,SPTAN1,900
MMP8,ACAA1,900
MMP8,CTSS,920
MMP8,ERP44,900
MMP8,PLG,954
MMP8,KLK2,902
MMP8,PGM1,900
MMP8,PRSS1,902
MMP8,SLPI,925
MMP8,PTX3,921
MMP8,OSCAR,903
MMP8,TOLLIP,900
MMP8,NFKB1,905
MMP8,CRACR2A,900
MMP8,PRSS3,900
MMP8,CHI3L1,921
MMP8,ORM2,905
MMP8,A2M,915
MMP8,TNFAIP6,907
MMP8,QSOX1,905
MMP8,JUP,906
MMP8,ORM1,918
MMP8,ALDOC,904
MMP8,SERPINH1,800
MMP8,BACE1,736
MMP8,LTF,949
MMP8,CHIT1,905
MMP8,TIMP2,985
MMP8,TCN1,955
MMP8,CYFIP1,900
MMP8,TIMP1,825
MMP8,NEU1,900
MMP8,CANT1,900
MMP8,PTPN6,901
MMP8,NIT2,900
MMP8,ILF2,900
MMP8,CAMP,933
MMP8,PGLYRP1,926
MMP8,LRG1,902
MMP8,RETN,926
MMP8,PPBP,928
MMP8,PRG3,909
MMP8,LTA4H,927
MMP8,YPEL5,900
MMP8,GHDC,900
MMP8,ELANE,967
MMP8,CTSZ,908
MMP8,CRISP3,938
MMP8,CSTB,908
MMP8,FOLR3,914
MMP8,CST3,913
MMP8,HPSE,908
MMP8,FRK,900
MMP8,OLFM4,938
MMP8,METTL7A,900
MMP8,TIMP4,718
MMP8,PDXK,900
MMP8,IDH1,906
MMP8,QPCT,903
MMP8,DNASE1L1,900
MMP8,LYZ,935
MMP8,CXCL1,941
MMP8,GGH,900
MMP8,AOC1,900
MMP8,ACAN,754
MMP8,RAB27A,900
MMP8,B2M,907
MMP8,DEFA4,959
MMP8,GOLGA7,900
MMP8,FTH1,902
MMP8,FLG2,900
MMP8,CDA,902
MMP8,LRRC7,900
MMP8,BPI,928
MMP8,LCN2,948
MMP8,ARMC8,900
MMP8,ALDOA,904
MMP8,CFP,904
MMP8,GSDMD,902
MMP8,KPNB1,900
MMP8,VCL,917
MMP8,HP,925
MMP8,MMP9,964
MMP8,HBB,911
MMP8,CEP290,904
MMP8,CTSH,907
MMP9,MPO,714
MMP9,ITGAM,969
MMP9,RUNX2,729
MMP9,TGFB1,903
MMP9,HMGB1,705
MMP9,ASAH1,911
MMP9,CNN2,911
MMP9,CTSD,944
MMP9,SRC,979
MMP9,TNF,944
MMP9,SDC1,947
MMP9,IL1RN,738
MMP9,ALB,738
MMP9,EFNB1,913
MMP9,CCL5,801
MMP9,PLG,991
MMP9,EGFR,828
MMP9,PLAT,817
MMP9,MAP2K1,706
MMP9,OSM,735
MMP9,SPP1,818
MMP9,IL1B,913
MMP9,PGM1,907
MMP9,PRSS1,916
MMP9,OSCAR,936
MMP9,FGF2,839
MMP9,INS,792
MMP9,SNAI1,851
MMP9,SMAD3,817
MMP9,SMAD2,712
MMP9,RECK,860
MMP9,HBEGF,968
MMP9,A2M,932
MMP9,IFNG,735
MMP9,TNFAIP6,956
MMP9,MMP10,973
MMP9,ALDOC,904
MMP9,LTF,938
MMP9,IL10,831
MMP9,TCN1,907
MMP9,CYFIP1,907
MMP9,TIMP1,997
MMP9,NOS3,783
MMP9,PTPN6,914
MMP9,NIT2,900
MMP9,PGF,748
MMP9,ELN,867
MMP9,LRG1,911
MMP9,MMP2,908
MMP9,CXCL10,769
MMP9,PPBP,944
MMP9,CLU,799
MMP9,ELANE,805
MMP9,COL1A1,733
MMP9,CRISP3,915
MMP9,CSTB,912
MMP9,FOLR3,911
MMP9,CST3,939
MMP9,METTL7A,900
MMP9,QPCT,908
MMP9,MMP13,919
MMP9,EPHB1,944
MMP9,EPHB3,909
MMP9,APOE,789
MMP9,CXCL1,983
MMP9,AREG,779
MMP9,CCL2,849
MMP9,CYBA,763
MMP9,SCUBE3,934
MMP9,NCF2,777
MMP9,TLR2,799
MMP9,FTH1,911
MMP9,CTRB1,922
MMP9,PTGS2,741
MMP9,NCF4,740
MMP9,SIRT1,724
MMP9,CDA,907
MMP9,ILK,789
MMP9,ACP5,728
MMP9,FGF7,721
MMP9,ALDOA,908
MMP9,SMAD4,714
MMP9,IL18,765
MMP9,HP,937
MMP9,MAPK1,799
MMP9,PPARG,709
MMP9,LEP,707
MMP9,MMP7,950
MMP9,HBB,910
MMP9,PRSS3P2,948
MMP9,CTSG,957
MMP9,JUN,893
MMP9,COL16A1,909
MMP9,FOSL1,741
MMP9,PLAU,724
MMP9,MAPK8,834
MMP9,DBNL,900
MMP9,TIMP3,969
MMP9,SPTAN1,903
MMP9,CD44,987
MMP9,CRP,808
MMP9,TNFRSF1A,717
MMP9,CXCL12,834
MMP9,CTSS,935
MMP9,TP53,800
MMP9,CTSK,790
MMP9,EPHB6,906
MMP9,PTEN,735
MMP9,FGF13,731
MMP9,KLK2,917
MMP9,DCN,727
MMP9,PTX3,939
MMP9,CDH2,815
MMP9,NID1,942
MMP9,RHOA,730
MMP9,EFNB3,910
MMP9,SERPINE1,714
MMP9,CYBB,903
MMP9,CXCL6,714
MMP9,PRSS3,905
MMP9,CHI3L1,719
MMP9,EPHB4,923
MMP9,CDH1,981
MMP9,NOTCH1,764
MMP9,THBS1,973
MMP9,QSOX1,910
MMP9,EGF,871
MMP9,ORM1,916
MMP9,CXCL8,933
MMP9,CASP3,723
MMP9,NCF1,809
MMP9,CHIT1,930
MMP9,TIMP2,992
MMP9,SDC4,955
MMP9,CANT1,901
MMP9,STAT6,937
MMP9,ICAM1,737
MMP9,ILF2,900
MMP9,CAMP,937
MMP9,ITGB2,946
MMP9,PGLYRP1,926
MMP9,CCND1,765
MMP9,TLR4,834
MMP9,PRG3,900
MMP9,LTA4H,929
MMP9,YPEL5,900
MMP9,MMP1,961
MMP9,HRAS,730
MMP9,COL14A1,928
MMP9,OLFM4,950
MMP9,EDN1,950
MMP9,TIMP4,753
MMP9,IDH1,946
MMP9,HMOX1,759
MMP9,CXCL5,788
MMP9,AKT1,887
MMP9,GAPDH,744
MMP9,ERBB2,781
MMP9,STAT3,981
MMP9,LYZ,929
MMP9,BDNF,700
MMP9,GGH,901
MMP9,COL18A1,964
MMP9,TNFSF11,831
MMP9,ACAN,963
MMP9,B2M,929
MMP9,EPHB2,947
MMP9,BSG,794
MMP9,IL17A,857
MMP9,RELA,783
MMP9,LGALS3,751
MMP9,GOLGA7,900
MMP9,MAPK3,741
MMP9,AR,717
MMP9,FLG2,900
MMP9,VEGFA,989
MMP9,SNAI2,826
MMP9,KISS1,825
MMP9,IL6,923
MMP9,CXCR4,780
MMP9,LCN2,919
MMP9,VTN,737
MMP9,ARMC8,902
MMP9,MMP8,964
MMP9,CFP,918
MMP9,GSDMD,903
MMP9,IL13,746
MMP9,COL15A1,914
MMP9,MMP3,959
MMP9,EFNB2,926
MMP9,MTDH,704
MMP9,CTSH,920
MYC,NFYC,949
MYC,CDKN2A,993
MYC,E2F1,775
MYC,CCNE2,969
MYC,AFP,737
MYC,FBXW7,990
MYC,JUND,952
MYC,H2AFB1,918
MYC,HUWE1,964
MYC,CDK1,809
MYC,YBX1,779
MYC,MAPKAPK5,952
MYC,MAPK12,920
MYC,GATA1,722
MYC,NME2,783
MYC,PARP10,707
MYC,SRC,838
MYC,MXI1,774
MYC,KDM5B,961
MYC,USP28,978
MYC,CDKN2B,933
MYC,TNF,976
MYC,HIST2H2BE,952
MYC,ALB,798
MYC,FAT1,925
MYC,NDUFAF2,837
MYC,H2BFS,907
MYC,MYB,804
MYC,EGFR,872
MYC,HDAC3,960
MYC,MAP2K1,746
MYC,GSK3B,982
MYC,H2AFZ,967
MYC,HIST1H2BJ,908
MYC,SUPT3H,999
MYC,TNRC6B,913
MYC,HGF,739
MYC,NME1-NME2,772
MYC,E2F7,727
MYC,HNRNPK,828
MYC,NFKBIA,943
MYC,SP1,982
MYC,SIN3A,809
MYC,STAG2,919
MYC,FGF2,804
MYC,ANXA5,731
MYC,RPS6KB1,978
MYC,INS,818
MYC,USP7,779
MYC,NR0B2,924
MYC,CD19,714
MYC,SMC3,939
MYC,NANOG,869
MYC,CTCF,981
MYC,SNAI1,799
MYC,SMAD3,975
MYC,MAPK13,912
MYC,SMAD2,975
MYC,BCL2L1,800
MYC,NDRG1,777
MYC,STAG1,918
MYC,PMAIP1,753
MYC,ESR1,983
MYC,SREBF1,718
MYC,ACTL6A,973
MYC,MCL1,858
MYC,CDC6,849
MYC,PIK3CA,969
MYC,PTPN11,746
MYC,SIN3B,842
MYC,TOP1,725
MYC,BIN3,746
MYC,GLS,790
MYC,AXIN2,804
MYC,NOS2,918
MYC,GATA3,853
MYC,HNRNPA1,784
MYC,KLF4,951
MYC,MOV10,917
MYC,XPO1,716
MYC,WT1,791
MYC,MMP2,734
MYC,DVL1,730
MYC,CDCA7L,790
MYC,YEATS4,758
MYC,BCL2L11,811
MYC,MAPK14,949
MYC,MAML3,911
MYC,STAT5B,743
MYC,MAMLD1,901
MYC,EPCAM,735
MYC,RUNX3,967
MYC,HIST1H2AJ,900
MYC,BMI1,718
MYC,ABCG2,706
MYC,ATM,810
MYC,CSNK2A1,770
MYC,RXRA,926
MYC,RAF1,723
MYC,CCNA2,718
MYC,MYCBP,707
MYC,FOXO1,752
MYC,ABL1,827
MYC,PRDX3,851
MYC,JAK2,769
MYC,TP53BP1,827
MYC,GLS2,737
MYC,AGO4,925
MYC,ETS2,785
MYC,CCNE1,971
MYC,PROM1,781
MYC,SKP2,986
MYC,SIRT1,910
MYC,CDKN1B,815
MYC,NFYA,940
MYC,ELAVL1,799
MYC,KDM1A,978
MYC,CTNNB1,991
MYC,SIRT6,960
MYC,SMC1A,925
MYC,TAF10,918
MYC,AXIN1,977
MYC,PIM2,714
MYC,HDAC1,786
MYC,BCL6,835
MYC,PKM,832
MYC,RUVBL2,980
MYC,SALL4,716
MYC,SMAD4,978
MYC,PPP2R5A,926
MYC,IL3,732
MYC,LIN28B,737
MYC,HIST1H2BL,906
MYC,PRDM1,774
MYC,MAPK1,986
MYC,HK1,738
MYC,TCF7L2,979
MYC,KLF2,786
MYC,E2F4,964
MYC,TCF7L1,956
MYC,AGO1,940
MYC,FOXM1,833
MYC,CTBP1,945
MYC,SUPT7L,922
MYC,JUN,992
MYC,PPP2R4,732
MYC,PUF60,780
MYC,CDK9,832
MYC,BCL2,965
MYC,MAPK8,882
MYC,HIST1H2AC,917
MYC,GADD45A,733
MYC,CCNB1,800
MYC,TRRAP,981
MYC,HIST1H2BD,903
MYC,ID1,705
MYC,H2AFX,957
MYC,IL2,792
MYC,HIST1H2AD,900
MYC,NFE2L2,797
MYC,HIST1H2BM,906
MYC,FOS,915
MYC,AGO3,919
MYC,PIN1,950
MYC,ODC1,849
MYC,CLSPN,931
MYC,LDHA,892
MYC,RPL11,978
MYC,FOXP3,712
MYC,WDR5,778
MYC,BRD4,902
MYC,FOXR1,827
MYC,MED16,993
MYC,BMP4,743
MYC,E2F5,954
MYC,TP53,969
MYC,BIN1,991
MYC,TLE1,937
MYC,TBP,826
MYC,RB1,761
MYC,GFI1,944
MYC,IGF1,773
MYC,MT-CO2,918
MYC,HIST1H2BN,917
MYC,HIST2H2AC,947
MYC,PTEN,919
MYC,FGF13,715
MYC,MINA,765
MYC,YY1,854
MYC,TFDP1,938
MYC,CDH2,781
MYC,HNRNPD,815
MYC,RHOA,764
MYC,H2AFJ,917
MYC,CDKN1A,996
MYC,MAML1,939
MYC,TNRC6C,916
MYC,TP73,965
MYC,HNF1A,932
MYC,CUL1,727
MYC,HIST1H2BH,908
MYC,HNF4A,803
MYC,CDH1,846
MYC,NOTCH1,987
MYC,CREBBP,970
MYC,PARP1,755
MYC,HSP90AA1,762
MYC,FOXR2,859
MYC,CDK2,991
MYC,NCOA3,951
MYC,SAE1,702
MYC,EGF,877
MYC,POU5F1,932
MYC,IL4,710
MYC,TJP2,919
MYC,MAML2,919
MYC,NR2F1,926
MYC,CXCL8,727
MYC,CASP3,775
MYC,ATAD2,768
MYC,CCND2,821
MYC,ACTB,793
MYC,CDK4,909
MYC,PPARA,932
MYC,FOSB,937
MYC,LIN28A,888
MYC,TNRC6A,935
MYC,DROSHA,759
MYC,PLK1,836
MYC,STAT6,950
MYC,STAT5A,776
MYC,TFAP2C,956
MYC,FOXO3,858
MYC,CDC25A,979
MYC,HIST1H2BK,909
MYC,KLF5,765
MYC,CCND1,964
MYC,SMAD7,806
MYC,KAT5,981
MYC,EHMT2,711
MYC,PPP2CA,956
MYC,STK11,753
MYC,IRF8,933
MYC,MAP2K7,734
MYC,AGO2,954
MYC,RUVBL1,964
MYC,SOX2,943
MYC,HRAS,908
MYC,TERT,989
MYC,EP300,979
MYC,TAF12,942
MYC,NCL,830
MYC,LEF1,981
MYC,MAPK11,931
MYC,PRDX1,753
MYC,FOXA1,748
MYC,ZBTB17,982
MYC,IGF2BP1,768
MYC,PTBP1,717
MYC,GTF2I,747
MYC,ING4,704
MYC,RICTOR,700
MYC,DNMT3A,981
MYC,POLI,711
MYC,AKT1,992
MYC,HIST1H2BA,940
MYC,MED1,994
MYC,ENSG00000269897,718
MYC,GAPDH,815
MYC,MDM2,769
MYC,ERBB2,895
MYC,SLC2A1,756
MYC,STAT3,990
MYC,DNMT1,766
MYC,CEBPA,733
MYC,SLC1A5,735
MYC,TFAP2A,959
MYC,CDK6,733
MYC,JAG1,730
MYC,HIST1H2BO,908
MYC,PGR,701
MYC,FGFR3,716
MYC,RELA,972
MYC,STUB1,707
MYC,NFYB,955
MYC,CEBPB,822
MYC,PRKDC,791
MYC,CDC73,741
MYC,PIM1,980
MYC,KAT2A,999
MYC,KDM3A,730
MYC,MAPK3,980
MYC,BRCA1,799
MYC,AR,853
MYC,SMARCA4,872
MYC,H2AFV,924
MYC,SHH,780
MYC,USP22,750
MYC,NOTCH3,753
MYC,VEGFA,854
MYC,GLI1,766
MYC,KRAS,880
MYC,PFDN5,960
MYC,EIF4E,806
MYC,PAK2,967
MYC,MAX,994
MYC,IL6,850
MYC,KAT2B,981
MYC,CDR2,749
MYC,HBP1,951
MYC,HIST2H3PS2,754
MYC,KIAA1524,846
MYC,EZH2,889
MYC,HIF1A,872
MYC,HIST1H2BB,923
MYC,PML,957
MYC,RBL1,969
MYC,RAD21,953
MYC,WNT3A,811
MYC,SNW1,944
MYC,PIK3R1,945
MYC,NSUN2,869
MYC,RBPJ,957
MYC,GATA2,705
MYC,ALK,730
MYC,MAPK7,791
MYC,PAX5,765
MYC,CCNT1,798
MYC,SKP1,730
MYD88,TLR5,988
MYD88,HMGB1,966
MYD88,MAP3K7,994
MYD88,SRC,718
MYD88,TRAF6,999
MYD88,IKBKE,747
MYD88,TNF,837
MYD88,CASP8,740
MYD88,IL1RN,953
MYD88,TICAM2,752
MYD88,CCL5,790
MYD88,NLRP3,752
MYD88,IL1B,986
MYD88,NFKBIA,973
MYD88,IFNB1,744
MYD88,TLR9,989
MYD88,IRF1,846
MYD88,IL10,895
MYD88,IRF4,942
MYD88,IL37,739
MYD88,TLR10,941
MYD88,IKBKG,989
MYD88,TLR7,995
MYD88,STAT1,826
MYD88,TRAF3,974
MYD88,BECN1,775
MYD88,IRF3,911
MYD88,IRAK2,999
MYD88,TAB3,814
MYD88,TLR2,973
MYD88,IFIH1,712
MYD88,LY96,976
MYD88,CHUK,953
MYD88,NGF,918
MYD88,CASP1,862
MYD88,IL18,777
MYD88,IRAK4,999
MYD88,TICAM1,762
MYD88,SYK,795
MYD88,SIGIRR,743
MYD88,MAPK8,785
MYD88,NOD1,709
MYD88,BGN,938
MYD88,IL1RL1,968
MYD88,IRAK1,999
MYD88,DHX36,945
MYD88,MAP3K1,926
MYD88,DDX58,752
MYD88,IL1A,943
MYD88,S100A9,932
MYD88,TIRAP,964
MYD88,SARM1,884
MYD88,BIRC3,902
MYD88,NFKB2,972
MYD88,UBE2V1,948
MYD88,UNC93B1,719
MYD88,IL1R1,999
MYD88,IL1F10,711
MYD88,FADD,959
MYD88,TLR3,997
MYD88,TOLLIP,977
MYD88,NFKB1,977
MYD88,TAB1,960
MYD88,HSPD1,944
MYD88,TLR6,991
MYD88,CD40,816
MYD88,CD14,948
MYD88,IL33,963
MYD88,ENSG00000173366,993
MYD88,EHHADH,900
MYD88,GADD45B,734
MYD88,CXCL8,827
MYD88,TBK1,795
MYD88,BIRC2,852
MYD88,TLR8,993
MYD88,TLR4,994
MYD88,BIRC7,718
MYD88,SQSTM1,950
MYD88,EIF2AK2,931
MYD88,BTK,844
MYD88,IRF7,995
MYD88,TNFRSF13B,798
MYD88,PELI1,738
MYD88,SOCS1,763
MYD88,IRAK3,995
MYD88,IRF5,864
MYD88,IKBKB,972
MYD88,DHX9,932
MYD88,TLR1,992
MYD88,UBE2N,951
MYD88,RELA,961
MYD88,S100A8,925
MYD88,TAB2,911
MYD88,NGFR,915
MYD88,IL1RAP,972
MYD88,IL6,836
MYD88,NOD2,748
MYD88,RIPK2,966
MYD88,MAP4K4,918
NEDD9,TGFB1I1,852
NEDD9,CRK,872
NEDD9,DOCK3,775
NEDD9,SRC,772
NEDD9,BCAR3,924
NEDD9,MICAL1,853
NEDD9,SMAD3,741
NEDD9,PTK2,952
NEDD9,ZYX,742
NEDD9,PTPN11,735
NEDD9,PXN,960
NEDD9,PLK1,748
NEDD9,TRIP6,723
NEDD9,SH2D3C,888
NEDD9,CRKL,744
NEDD9,ABL1,738
NEDD9,AURKA,885
NEDD9,FYN,799
NEDD9,PTK2B,758
NEDD9,CTTN,770
NFKB1,PSMB9,919
NFKB1,ITGAM,927
NFKB1,PSMC5,926
NFKB1,FBXW11,932
NFKB1,DOCK2,913
NFKB1,NR3C1,957
NFKB1,TLR5,894
NFKB1,ARG1,909
NFKB1,HMGB1,949
NFKB1,SETD6,908
NFKB1,CNN2,903
NFKB1,CTSD,908
NFKB1,CD40LG,938
NFKB1,PSMC2,929
NFKB1,MAP3K7,960
NFKB1,SRC,934
NFKB1,PRKCD,939
NFKB1,RPS6KA5,937
NFKB1,TRAF6,958
NFKB1,TNF,968
NFKB1,ACAA1,922
NFKB1,CASP8,950
NFKB1,PDPK1,923
NFKB1,PSMD11,938
NFKB1,CCL5,881
NFKB1,PSME1,905
NFKB1,NLRP3,926
NFKB1,TNFAIP3,796
NFKB1,ERP44,912
NFKB1,S100A12,922
NFKB1,PSMD4,940
NFKB1,PSMB4,918
NFKB1,HDAC3,942
NFKB1,MAP2K1,937
NFKB1,IL1B,976
NFKB1,ERC1,932
NFKB1,CDC26,900
NFKB1,LPAR3,901
NFKB1,CARD11,936
NFKB1,SLPI,904
NFKB1,OSCAR,902
NFKB1,NFKBIA,999
NFKB1,SP1,734
NFKB1,IL18R1,921
NFKB1,CRACR2A,901
NFKB1,IFNB1,747
NFKB1,CDC16,906
NFKB1,S100B,927
NFKB1,ORM2,901
NFKB1,HDAC2,976
NFKB1,PSMB11,910
NFKB1,IRF1,717
NFKB1,JUP,908
NFKB1,PSMA6,932
NFKB1,PSMB1,936
NFKB1,FZR1,910
NFKB1,PIK3CA,933
NFKB1,LTF,904
NFKB1,PSMC4,934
NFKB1,BCL10,940
NFKB1,RAN,914
NFKB1,TYK2,929
NFKB1,TCN1,900
NFKB1,CYFIP1,906
NFKB1,NEU1,902
NFKB1,NFKBIB,988
NFKB1,CXCL2,884
NFKB1,PTPN6,926
NFKB1,NIT2,900
NFKB1,PSMD6,915
NFKB1,XPO1,928
NFKB1,LRG1,903
NFKB1,IKBKG,980
NFKB1,BTRC,954
NFKB1,IL12RB1,920
NFKB1,MAPK14,948
NFKB1,TRAF1,953
NFKB1,ELANE,907
NFKB1,PSMA1,934
NFKB1,MAPK9,904
NFKB1,UBC,925
NFKB1,CRISP3,900
NFKB1,FOLR3,901
NFKB1,ANAPC15,900
NFKB1,PSMB7,917
NFKB1,PRKCA,942
NFKB1,LYN,924
NFKB1,RAF1,919
NFKB1,EPOR,918
NFKB1,IRAK2,941
NFKB1,PSME4,912
NFKB1,QPCT,900
NFKB1,DNASE1L1,902
NFKB1,MYD88,977
NFKB1,JAK2,946
NFKB1,CXCL1,938
NFKB1,ANAPC11,908
NFKB1,TAB3,922
NFKB1,AOC1,900
NFKB1,CCL2,899
NFKB1,RAB27A,900
NFKB1,REL,993
NFKB1,DEFA4,900
NFKB1,CDC23,908
NFKB1,EHMT1,901
NFKB1,TLR2,918
NFKB1,PSMC6,942
NFKB1,IFIH1,931
NFKB1,SIRT1,915
NFKB1,MAP2K4,920
NFKB1,LPAR2,901
NFKB1,RNF135,905
NFKB1,UBA52,932
NFKB1,PRKACA,939
NFKB1,LCK,930
NFKB1,CHUK,985
NFKB1,PSMA8,911
NFKB1,CTNNB1,781
NFKB1,BPI,900
NFKB1,NGF,910
NFKB1,NRAS,923
NFKB1,HDAC1,815
NFKB1,BCL2A1,946
NFKB1,MAVS,913
NFKB1,NFKBIE,950
NFKB1,IL18,935
NFKB1,ZBP1,925
NFKB1,HP,913
NFKB1,MAPK1,954
NFKB1,NKIRAS1,918
NFKB1,ANAPC2,911
NFKB1,KLF2,848
NFKB1,PPARG,958
NFKB1,PSMA2,933
NFKB1,CEP290,900
NFKB1,NLRP12,826
NFKB1,STAT4,939
NFKB1,SYK,926
NFKB1,JUN,769
NFKB1,MAPK8,935
NFKB1,PSMD5,907
NFKB1,PRKCI,910
NFKB1,PRKACG,913
NFKB1,IRAK1,964
NFKB1,PSMA3,929
NFKB1,ANAPC1,901
NFKB1,MAP3K1,932
NFKB1,DDX58,931
NFKB1,IL1A,947
NFKB1,ANAPC16,900
NFKB1,PSME3,904
NFKB1,TNIP1,710
NFKB1,PSMB2,931
NFKB1,SPTAN1,910
NFKB1,TXN,932
NFKB1,TNFRSF1A,952
NFKB1,BIRC3,926
NFKB1,PSMD1,930
NFKB1,CXCL3,859
NFKB1,PSMF1,903
NFKB1,PSMD10,937
NFKB1,NFKB2,947
NFKB1,TNIP2,970
NFKB1,UBE2V1,912
NFKB1,YWHAE,919
NFKB1,TP53,737
NFKB1,PSMB3,935
NFKB1,IL1R1,944
NFKB1,RIPK1,962
NFKB1,PSMB6,916
NFKB1,RAC2,878
NFKB1,PSMC3,935
NFKB1,PRKCZ,911
NFKB1,PTX3,902
NFKB1,TOLLIP,938
NFKB1,PSMD9,912
NFKB1,MALT1,933
NFKB1,TAB1,939
NFKB1,ANAPC5,901
NFKB1,UBE2D2,921
NFKB1,UBB,916
NFKB1,CD40,948
NFKB1,PSMD8,925
NFKB1,CHI3L1,904
NFKB1,PSMD3,931
NFKB1,TDP2,905
NFKB1,PSME2,911
NFKB1,CUL1,934
NFKB1,PSMD12,924
NFKB1,PSMB10,919
NFKB1,CREBBP,932
NFKB1,SAA1,916
NFKB1,PSMD13,916
NFKB1,QSOX1,900
NFKB1,HSP90AB1,811
NFKB1,PSMA5,930
NFKB1,ANAPC10,908
NFKB1,TEK,903
NFKB1,ORM1,901
NFKB1,ROCK2,820
NFKB1,PSMD7,922
NFKB1,CXCL8,958
NFKB1,CHIT1,901
NFKB1,NKIRAS2,920
NFKB1,TIMP2,908
NFKB1,RPS27A,924
NFKB1,RBX1,919
NFKB1,ANAPC4,904
NFKB1,CANT1,902
NFKB1,UBE2C,906
NFKB1,TRAF2,933
NFKB1,TBK1,913
NFKB1,FOXO3,736
NFKB1,ILF2,905
NFKB1,ANAPC7,900
NFKB1,CAMP,901
NFKB1,ITGB2,930
NFKB1,PGLYRP1,930
NFKB1,PSMD14,926
NFKB1,TLR4,920
NFKB1,EHMT2,904
NFKB1,LPAR1,903
NFKB1,RETN,900
NFKB1,PPP2CA,718
NFKB1,SQSTM1,917
NFKB1,UBE2E1,917
NFKB1,PRG3,900
NFKB1,C4BPA,900
NFKB1,CDC34,911
NFKB1,IRF8,742
NFKB1,GHDC,900
NFKB1,CTSZ,906
NFKB1,MTOR,928
NFKB1,NFKBID,835
NFKB1,PRKACB,913
NFKB1,HRAS,940
NFKB1,BCL3,957
NFKB1,TERT,917
NFKB1,MAPK10,885
NFKB1,PSMB8,926
NFKB1,PSMA7,931
NFKB1,EP300,960
NFKB1,HPSE,904
NFKB1,FRK,908
NFKB1,OLFM4,909
NFKB1,PDXK,902
NFKB1,PSMA4,959
NFKB1,RELB,995
NFKB1,AKT1,962
NFKB1,ETS1,718
NFKB1,RAC1,860
NFKB1,RIPK3,912
NFKB1,STAT3,780
NFKB1,LYZ,916
