Interactor1,Category1,Interactor2,Category2,Methods,Databases_source,References,Score
ADIPOR2,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,BCL3,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,YY1,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,QKI,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,NRF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,TAF15,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,MOV10,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,ZC3H7B,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,GTF2B,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,FOXP2,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
ADIPOR2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
ADIPOR2,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SUZ12,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,ESRRA,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,NRF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,STAT2,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,PPARG,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,PUM2,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,U2AF2,protein,CLIP-seq,RAID//starBase,26641092,0.5483
ADM,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
ADM,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ADM,mRNA,NR3C1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,PPARG,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,NRF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
ADRB2,mRNA,FOXA2,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
ADRB2,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ADRB2,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
ADRB2,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
AGT,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,FOSL2,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
AGT,mRNA,HSF1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,ESRRA,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
AGT,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,PPARGC1A,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
AGT,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,MED12,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,ELF1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,ZBTB33,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,STAT1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,CAPRIN1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,ZZZ3,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,GATA2,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,PPARGC1A,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,IRF4,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,SIX5,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,BATF,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,HSF1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,GATA1,protein,ChIP-seq,ChIPBase,None,0.5483
AHSA1,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
AHSA1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,TCF12,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,RXRA,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,TNRC6A,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,SMARCC1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,EP300,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,SP1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,ZBTB33,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,TIAL1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,SMARCA4,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,TFAP2A,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,TIA1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,POU2F2,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
AKT1,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
AKT1,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,DGCR8,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,E2F4,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,PTBP1,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,NFYB,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,SREBF1,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,LIN28B,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,TAF1,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
ALDH2,mRNA,CEBPA,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
ALDH2,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,U2AF2,protein,CLIP-seq,starBase,None,0.5483
ANGPT1,mRNA,EIF4A3,protein,CLIP-seq,starBase,None,0.5483
ANGPT1,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,SPI1,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,ERG,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
ANGPT1,mRNA,HNRNPC,protein,CLIP-seq,starBase,None,0.5483
ANGPT1,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,FOXH1,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ANGPT1,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,JUN,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,CTCF,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,POU5F1,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT1,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,FOXA1,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,NANOG,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,JUND,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,NR2C2,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,UPF1,protein,CLIP-seq,starBase,None,0.5483
ANGPT2,mRNA,SMARCB1,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,GATA6,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,FOXH1,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
ANGPT2,mRNA,CDX2,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,POLR3A,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,SMAD3,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,AR,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
ANGPT2,mRNA,SMAD4,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,SMARCC2,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,FXR2,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,YY1,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,HNF4A,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,TCF7L2,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,U2AF2,protein,CLIP-seq,RAID//starBase,26641092,0.5483
APC,mRNA,ATF3,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,MAX,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,EWSR1,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,MYC,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,HEY1,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,NFE2,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,RTCB,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,LIN28A,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,SIRT6,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,REST,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,E2F6,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,FOS,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,IGF2BP2,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,IGF2BP1,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,FUS,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,IGF2BP3,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,FMR1,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,EBF1,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,SRSF1,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,CEBPB,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,NFYA,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,ELAVL1,protein,CLIP-seq,starBase,None,0.5483
APC,mRNA,E2F1,protein,ChIP-seq,ChIPBase,None,0.5483
APC,mRNA,ETS1,protein,ChIP-seq,ChIPBase,None,0.5483
