relation_type	source_name	source_type	source_id	target_name	target_type	target_id	key_sentence	pmids	resource
BioMedGPS::AssociatedWith::Gene:Compound	OPA1	Gene	ENTREZ:74143	PM2.5	Compound	MESH:D052638	"PM2.5 inhibited Mn superoxide dismutase (MnSOD), Na(+)K(+)-ATPase, and Ca(2+)-ATPase activities and elevated malondialdehyde (MDA) content in rat lung mitochondria;"	25560372	CustomKB
BioMedGPS::AssociatedWith::Gene:Compound	Mfn2	Gene	ENTREZ:170731	PM2.5	Compound	MESH:D052638	"PM2.5 significantly affected the expression of specific mitochondrial fission/fusion markers (OPA1, Mfn1, Mfn2, Fis1, and Drp1) in rat lung;"	25560372	CustomKB
BioMedGPS::AssociatedWith::Gene:Compound	Drp1	Gene	ENTREZ:74006	PM2.5	Compound	MESH:D052638	"PM2.5 significantly affected the expression of specific mitochondrial fission/fusion markers (OPA1, Mfn1, Mfn2, Fis1, and Drp1) in rat lung;"	25560372	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	lung cancer	Disease	MONDO:0008903	PM2.5	Compound	MESH:D052638	"In addition, long-term exposure to PM2.5 demonstrated strong associations with malignant pulmonary disorders."	27144337	CustomKB
BioMedGPS::AssociatedWith::Anatomy:Compound	kidney	Anatomy	MESH:D007668	PM2.5	Compound	MESH:D052638	"Female NZBW mice exposed to CAP showed decreased survival, increased circulating neutrophils, early onset of proteinuria and increased kidney weight with renal cortex enlargement when compared to NZBW mice exposed to FA."	33766080	CustomKB
BioMedGPS::AssociatedWith::Compound:Disease	Interleukin-10	Compound	DrugBank:DB12880	chronic fatigue syndrome	Disease	MONDO:0005404	"increased complement split products, oxidative stress, and gene expression of interleukin-10."	34454716	CustomKB
BioMedGPS::AssociatedWith::Gene:Compound	Mfn1	Gene	ENTREZ:67414	PM2.5	Compound	MESH:D052638	"PM2.5 significantly affected the expression of specific mitochondrial fission/fusion markers (OPA1, Mfn1, Mfn2, Fis1, and Drp1) in rat lung;"	25560372	CustomKB
BioMedGPS::AssociatedWith::Gene:Compound	Fis1	Gene	ENTREZ:66437	PM2.5	Compound	MESH:D052638	"PM2.5 significantly affected the expression of specific mitochondrial fission/fusion markers (OPA1, Mfn1, Mfn2, Fis1, and Drp1) in rat lung;"	25560372	CustomKB
BioMedGPS::AssociatedWith::Compound:Disease	ATP	Compound	DrugBank:DB00171	chronic fatigue syndrome	Disease	MONDO:0005404	"Evidence suggests that problems generating and using the main energy molecule, adenosine triphosphate (ATP), may be a fundamental driver of ME/CFS."	34454716	CustomKB
BioMedGPS::AssociatedWith::Compound:Disease	Lactic acid	Compound	DrugBank:DB04398	chronic fatigue syndrome	Disease	MONDO:0005404	"Other studies have reported high levels of lactate, or increased acidosis in the blood, cerebrospinal fluid, and muscles."	34454716	CustomKB
BioMedGPS::AssociatedWith::Symptom:Disease	Memory Disorders	Symptom	SYMP:0000719	chronic fatigue syndrome	Disease	MONDO:0005404	"Other abnormalities include decreased reaction time, working memory, and attention."	34454716	CustomKB
BioMedGPS::AssociatedWith::Symptom:Disease	Sleep Disorders	Symptom	SYMP:0000566	chronic fatigue syndrome	Disease	MONDO:0005404	"Patients experience various sleep disturbances, such as problems in falling or staying asleep."	34454716	CustomKB
BioMedGPS::AssociatedWith::Compound:Disease	PM2.5	Compound	MESH:D052638	male reproductive function	Disease	MONDO:0003150	PM2.5 exposure leads to oxidative stress impairment via PI3K/Akt signaling pathway on male reproduction in rats.	26115885	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	kidney disease	Disease	MONDO:0005300	PM2.5	Compound	MESH:D052638	Accumulating evidence suggests that PM2.5 (particulate matter with a diameter less than 2.5 μm) is associated with increased risk of kidney disease	34884542	CustomKB
BioMedGPS::AssociatedWith::Gene:Compound	p-IκBα	Gene	ENTREZ:4792	PM2.5	Compound	MESH:D052638	"Our data showed that PM2.5 treatment significantly increased the disorganization of F-actin stress fibers, the damaged structural integrity of nucleus, the deranged and dissociated cytoskeleton in podocytes, increased the podocytes apoptosis rate, the levels of MDA and LDH, markedly up-regulated the protein expression of Bax, NF-κB/p65 and p-IκBα, down-regulated the protein expression of nephrin, podocin and Bcl-2"	32013860	CustomKB
BioMedGPS::AssociatedWith::Metabolite:Disease	coenzyme A	Metabolite	HMDB:HMDB0001423	Myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS)	Disease	MONDO:0005404	"They exhibited proteome alterations, including altered mitochondrial metabolism, centred on pyruvate dehydrogenase and coenzyme A metabolism, leading to a decreased capacity to provide adequate intracellular ATP levels."	34209852	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	mitochondrial metabolism	Pathway	REACT:R-HSA-1592230	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	male reproductive disorders	Disease	MONDO:0003150	PM2.5	Compound	MESH:D052638	Exposure to ambient fine particular matter (PM2.5) has been clearly associated with male reproductive disorders.	30476817	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	testicular functions and reproduction	Disease	MONDO:0002329	PM2.5	Compound	MESH:D052638	PM2.5 is known to impair testicular functions and reproduction.	29179619	CustomKB
BioMedGPS::AssociatedWith::Anatomy:Compound	kidney	Anatomy	MESH:D007668	PM2.5	Compound	MESH:D052638	Accumulating evidence suggests that PM2.5 (particulate matter with a diameter less than 2.5 μm) is associated with increased risk of kidney disease	34884542	CustomKB
BioMedGPS::AssociatedWith::Disease:Metabolite	CIT	Disease	MONDO:0002049	total bilirubin (Tbil)	Metabolite	HMDB:HMDB0000054	"The multivariate analysis showed that AST level, AST/ALT ratio, and total bilirubin (Tbil), white blood cell (WBC), platelet (PLT), hemoglobin (Hb) levels were significantly associated with the risk of CIT"	36345528	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:Disease	redox status	BiologicalProcess	GO:0009455	ME/CFS	Disease	MONDO:0005404	"In ME/CFS patients, severe alterations of the muscle excitability, the redox status, as well as the CD26-expression level are correlated with a marked impairment of the quality-of-life."	27580693	CustomKB
BioMedGPS::AssociatedWith::Anatomy:Compound	liver	Anatomy	UBERON:0002107	PM2.5	Compound	MESH:D052638	Our results showed that prolonged exposure of PM2.5 would aggravate liver metabolic disorders.	33429275	CustomKB
BioMedGPS::AssociatedWith::Disease:cell	CIT	Disease	MONDO:0002049	white blood cell (WBC)	cell	Unknown:Unknown	"The multivariate analysis showed that AST level, AST/ALT ratio, and total bilirubin (Tbil), white blood cell (WBC), platelet (PLT), hemoglobin (Hb) levels were significantly associated with the risk of CIT"	36345528	CustomKB
BioMedGPS::AssociatedWith::Disease:PharmacologicClass	CIT	Disease	MONDO:0002049	chemotherapy dose intensity	PharmacologicClass	Unknown:Unknown	"During the study period, romiplostim was effective in preventing reduction of chemotherapy dose intensity due to CIT"	35582038	CustomKB
BioMedGPS::AssociatedWith::Gene:Microbe	IgG	Gene	ENTREZ:2212	SARS-CoV-2	Microbe	Unknown:Unknown	"Based on these factors, we propose diagnostic strategies such as the measurement of IgG and IgM antibodies against SARS-CoV-2, EBV, HHV-6, viral superantigens, gut microbiota, and biomarkers of autoimmunity to better understand and manage this multi-factorial disorder that continues to affect millions of people in the world."	36851614	CustomKB
BioMedGPS::AssociatedWith::Gene:Microbe	IgG	Gene	ENTREZ:2212	EBV	Microbe	Unknown:Unknown	"Based on these factors, we propose diagnostic strategies such as the measurement of IgG and IgM antibodies against SARS-CoV-2, EBV, HHV-6, viral superantigens, gut microbiota, and biomarkers of autoimmunity to better understand and manage this multi-factorial disorder that continues to affect millions of people in the world."	36851614	CustomKB
BioMedGPS::AssociatedWith::Gene:Microbe	IgM	Gene	ENTREZ:69169	EBV	Microbe	Unknown:Unknown	"Based on these factors, we propose diagnostic strategies such as the measurement of IgG and IgM antibodies against SARS-CoV-2, EBV, HHV-6, viral superantigens, gut microbiota, and biomarkers of autoimmunity to better understand and manage this multi-factorial disorder that continues to affect millions of people in the world."	36851614	CustomKB
BioMedGPS::AssociatedWith::Gene:Microbe	IgM	Gene	ENTREZ:69169	SARS-CoV-2	Microbe	Unknown:Unknown	"Based on these factors, we propose diagnostic strategies such as the measurement of IgG and IgM antibodies against SARS-CoV-2, EBV, HHV-6, viral superantigens, gut microbiota, and biomarkers of autoimmunity to better understand and manage this multi-factorial disorder that continues to affect millions of people in the world."	36851614	CustomKB
BioMedGPS::AssociatedWith::Gene:Symptom	aspartate transaminase	Gene	ENTREZ:2805	dyspnea	Symptom	SYMP:0019153	"Patients exhibiting post-COVID fatigue at 6 or 12 months exhibited a lower hemoglobin level, higher lymphocyte count, and lower neutrophil and platelets counts (all, p < 0.05), whereas those exhibiting post-COVID dyspnea at 6 or 12 months had a lower platelet count and lower alanine transaminase, aspartate transaminase, and lactate dehydrogenase (LDH) levels (all, p < 0.05) than those not developing post-COVID fatigue or dyspnea, respectively."	35381597	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	the reproductive function	Disease	MONDO:0003150	PM2.5	Compound	MESH:D052638	Long-term exposure to PM2.5 from automobile exhaust damages the reproductive function of male SD rats.	26939392	CustomKB
BioMedGPS::AssociatedWith::Metabolite:Compound	urea	Metabolite	HMDB:HMDB0000294	PM2.5	Compound	MESH:D052638	"In phase I, it was found that PM2.5 exposure disturbed the hepatic urea synthesis."	33429275	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:Gene	impairment of autophagy	BiologicalProcess	GO:0010507	ATG13	Gene	ENTREZ:9776	"ME/CFS patients evoke the production of reactive oxygen species (ROS) and nitric oxide in human HMC3 microglial cells, whereas neutralization of ATG13 strongly diminishes the production of ROS and NO, suggesting that ATG13 plays a role in the observed stress response in microglial cells."	35487443	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	CIT	Disease	MONDO:0002049	oxaliplatin	Compound	DrugBank:DB00526	"Multivariate analysis showed that tumor site, treatment line, AST, oxaliplatin, and capecitabine were significantly associated with CIT"	36823199	CustomKB
BioMedGPS::AssociatedWith::Disease:Compound	CIT	Disease	MONDO:0002049	capecitabine	Compound	DrugBank:DB01101	"Multivariate analysis showed that tumor site, treatment line, AST, oxaliplatin, and capecitabine were significantly associated with CIT"	36823199	CustomKB
BioMedGPS::AssociatedWith::Anatomy:Compound	epipharyngeal mucosa	Anatomy	MESH:D009305	zinc chloride	Compound	DrugBank:DB14533	These results suggest that EAT has potential as a novel method for long COVID treatment.	35632649	CustomKB
BioMedGPS::AssociatedWith::Symptom:Gene	fatigue	Symptom	SYMP:0019177	WASF3	Gene	ENTREZ:10810	"In particular, the gene WASF3 (aka WAVE3) possibly regulates brain cytokines involved in the mechanism of fatigue through the p38 MAPK regulatory pathway."	21584188	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:Disease	regulatory T (Tregs)	BiologicalProcess	GO:0032834	Chronic Fatigue Syndrome/Myalgic Encephalomyelitis (CFS/ME)	Disease	MONDO:0005404	We observed a significant increase in Tregs in the CFS/ME group (p≤0.05) compared to the healthy control group.	27001659	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:Disease	invariant Natural Killer T (iNKT)	BiologicalProcess	GO:0030101	Chronic Fatigue Syndrome/Myalgic Encephalomyelitis (CFS/ME)	Disease	MONDO:0005404	"Conversely, CD4+iNKT percentage of iNKT, was significantly increased in the CFS/ME group compared with healthy controls and the double-negative iNKT percentage of iNKT significantly decreased compared with the healthy control group."	27001659	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	riboflavin	Pathway	KEGG:hsa00740	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	phospholipid	Pathway	KEGG:hsa00564	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	cholesterol	Pathway	REACT:R-HSA-191273	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	purine	Pathway	KEGG:hsa00230	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	pyrroline-5-carboxylate	Pathway	KEGG:hsa_M00015	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Gene:Symptom	CXCL9 (MIG)	Gene	ENTREZ:4283	fatigue	Symptom	MESH:D005221	Only CXCL9 (MIG) inversely correlated with fatigue duration.	28760971	CustomKB
BioMedGPS::AssociatedWith::Pathway:Disease	peroxisomal	Pathway	REACT:R-HSA-390918	CFS	Disease	MONDO:0005404	Patients with CFS showed abnormalities in 20 metabolic pathways.	27573827	CustomKB
BioMedGPS::AssociatedWith::Anatomy:Disease	muscle	Anatomy	MESH:D009132	ME/CFS	Disease	MONDO:0005404	"In ME/CFS patients, severe alterations of the muscle excitability, the redox status, as well as the CD26-expression level are correlated with a marked impairment of the quality-of-life."	27580693	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:Compound	DNA methylation modifications	BiologicalProcess	GO:0006306	glucocorticoid	Compound	MESH:D005938	"Among ME/CFS patients, glucocorticoid sensitivity was associated with differential methylation at 13 loci."	28231836	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:BiologicalProcess	DNA methylation modifications	BiologicalProcess	GO:0006306	hypothalamic-pituitary-adrenal (HPA) axis function	BiologicalProcess	Unknown:Unknown	"Our results indicate DNA methylation modifications in cellular metabolism in ME/CFS despite a heterogeneous patient population, implicating these processes in immune and HPA axis dysfunction in ME/CFS."	28231836	CustomKB
BioMedGPS::AssociatedWith::BiologicalProcess:Disease	hypothalamic-pituitary-adrenal (HPA) axis function	BiologicalProcess	GO:0006950	ME/CFS	Disease	MONDO:0005404	"Our results indicate DNA methylation modifications in cellular metabolism in ME/CFS despite a heterogeneous patient population, implicating these processes in immune and HPA axis dysfunction in ME/CFS."	28231836	CustomKB
BioMedGPS::AssociatedWith::Symptom:BiologicalProcess	orthostatic intolerance	Symptom	MESH:D054971	cerebral blood flow (CBF)	BiologicalProcess	GO:0120275	"This study shows that orthostatic intolerance symptoms are related to CBF reduction, and that the majority of ME/CFS patients (90%) show an abnormal cerebral flow reduction during orthostatic stress testing."	32140630	CustomKB
