id,name,label,resource,accession_numbers,cas_number,unii,synonyms,inchi_key
DrugBank:DB00118,Ademetionine,Compound,DrugBank,NUTR00052,29908-03-0,7LP2MPO46S,Ademetionine|AdoMet|L-S-Adenosylmethionine|S-Adenosylmethionine|SAM|SAM-e|SAMe,MEFKEPWMEQBLKI-AIRLBKTGSA-N
DrugBank:DB00119,Pyruvic acid,Compound,DrugBank,DB11194|NUTR00050,127-17-3,8558G7RUTR,2-ketopropionic acid|2-oxopropanoic acid|2-Oxopropansäure|2-Oxopropionsäure|a-Ketopropionic acid|Acetylformic acid|acide pyruvique|alpha-ketopropionic acid|Brenztraubensäure|BTS|Pyroracemic acid|α-ketopropionic acid|α-Oxopropionsäure,LCTONWCANYUPML-UHFFFAOYSA-N
DrugBank:DB00120,Phenylalanine,Compound,DrugBank,NUTR00044,63-91-2,47E5O17Y3R,(S)-2-Amino-3-phenylpropionic acid|(S)-alpha-Amino-beta-phenylpropionic acid|3-phenyl-L-alanine|beta-Phenyl-L-alanine|F|Fenilalanina|L-Phenylalanine|Phe|Phenylalanine|Phenylalaninum|β-phenyl-L-alanine,COLNVLDHVKWLRT-QMMMGPOBSA-N
DrugBank:DB00121,Biotin,Compound,DrugBank,NUTR00019,58-85-5,6SO6U10H04,"(+)-cis-Hexahydro-2-oxo-1H-thieno[3,4]imidazole-4-valeric acid|(3aS,4S,6aR)-Hexahydro-2-oxo-1H-thieno[3,4-d]imidazole-4-valeric acid|5-(2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)pentanoic acid|Biotin|Biotina|Biotine|Biotinum|cis-(+)-Tetrahydro-2-oxothieno[3,4]imidazoline-4-valeric acid|cis-Hexahydro-2-oxo-1H-thieno(3,4)imidazole-4-valeric acid|cis-Tetrahydro-2-oxothieno(3,4-d)imidazoline-4-valeric acid|Coenzyme R|D-(+)-biotin|D-Biotin|Vitamin B7|Vitamin H",YBJHBAHKTGYVGT-ZKWXMUAHSA-N
DrugBank:DB00122,Choline,Compound,DrugBank,NUTR00020,62-49-7,N91BDP6H0X,"Bilineurine|Choline ion|N-trimethylethanolamine|N,N,N-trimethylethanol-ammonium|trimethylethanolamine|Vitamin J",OEYIOHPDSNJKLS-UHFFFAOYSA-N
DrugBank:DB00123,L-Lysine,Compound,DrugBank,DB11101|NUTR00037,56-87-1,K3Z4F929H6,"(S)-2,6-diaminohexanoic acid|(S)-lysine|(S)-α,ε-diaminocaproic acid|6-ammonio-L-norleucine|L-2,6-Diaminocaproic acid|L-lys|L-Lysin|LYS|Lysina|Lysine|Lysine acid|Lysinum",KDXKERNSBIXSRK-YFKPBYRVSA-N
DrugBank:DB00125,Arginine,Compound,DrugBank,NUTR00014,74-79-3,94ZLA3W45F,(2S)-2-amino-5-(carbamimidamido)pentanoic acid|(2S)-2-amino-5-guanidinopentanoic acid|(S)-2-amino-5-guanidinopentanoic acid|(S)-2-Amino-5-guanidinovaleric acid|Arg|Arginina|Arginine|L-(+)-Arginine|L-Arg|L-Arginin|L-arginine|R,ODKSFYDXXFIFQN-BYPYZUCNSA-N
DrugBank:DB00126,Ascorbic acid,Compound,DrugBank,APRD00084|DB09541|DB11167|DB11170|DB11316|DB11317|EXPT00568|NUTR00001,50-81-7,PQ6CK8PD0R,acide ascorbique|ácido ascórbico|Acidum ascorbicum|acidum ascorbinicum|Ascorbate|Ascorbic acid|Ascorbinsäure|L-(+)-ascorbic acid|L-Ascorbate|L-Ascorbic Acid|Vitamin C|Vitamina C,CIWBSHSKHKDKBQ-JLAZNSOCSA-N
DrugBank:DB00127,Spermine,Compound,DrugBank,DB02564|EXPT02947|NUTR00055,71-44-3,2FZ7Y3VOQX,"4,9-diaza-1,12-dodecanediamine|4,9-diazadodecane-1,12-diamine|Musculamine|N,N'-Bis(3-aminopropyl)-1,4-butanediamine|Spermina|Spermine",PFNFFQXMRSDOHW-UHFFFAOYSA-N
DrugBank:DB00128,Aspartic acid,Compound,DrugBank,EXPT01823|NUTR00016,56-84-8,30KYC7MIAI,(S)-2-aminobutanedioic acid|(S)-2-aminosuccinic acid|2-Aminosuccinic acid|ácido aspártico|Acidum asparticum|Asp|Aspartic acid|D|L-Asp|L-Asparaginsäure|L-Aspartate|L-Aspartic acid,CKLJMWTZIZZHCS-REOHCLBHSA-N
DrugBank:DB00129,Ornithine,Compound,DrugBank,NUTR00043,70-26-8,E524N2IXA3,"(S)-2,5-Diaminopentanoate|(S)-2,5-Diaminopentanoic acid|(S)-2,5-diaminovaleric acid|(S)-ornithine|(S)-α,δ-diaminovaleric acid|L-Ornithine|levo-ornithine|Ornithine|Ornithinum|Ornitina",AHLPHDHHMVZTML-BYPYZUCNSA-N
DrugBank:DB00130,L-Glutamine,Compound,DrugBank,NUTR00026,56-85-9,0RH81L854J,"(2S)-2-amino-4-carbamoylbutanoic acid|(2S)-2,5-diamino-5-oxopentanoic acid|(S)-2,5-diamino-5-oxopentanoic acid|Glutamic acid 5-amide|Glutamic acid amide|Glutamina|Glutamine|L-(+)-glutamine|L-2-aminoglutaramic acid|L-glutamic acid γ-amide|L-Glutamin|L-Glutaminsäure-5-amid|Levoglutamide|Q",ZDXPYRJPNDTMRX-VKHMYHEASA-N
DrugBank:DB00131,Adenosine phosphate,Compound,DrugBank,EXPT00512|NUTR00011,61-19-8,415SHH325A,5'-Adenosine monophosphate|5'-Adenylic acid|5'-AMP|5'-O-Phosphonoadenosine|Adenosine 5'-(dihydrogen phosphate)|Adenosine 5'-monophosphate|Adenosine 5'-phosphate|Adenosine monophosphate|Adenosine phosphate|Adenosine-5'-Monophosphate|Adenosine-5'-monophosphoric acid|Adenosine-5'P|Adenosini phosphas|Adenylate|Adenylic acid|Ado5'P|AMP|Fosfato de adenosina|PAdo|Phosphate d'adénosine,UDMBCSSLTHHNCD-KQYNXXCUSA-N
DrugBank:DB00132,alpha-Linolenic acid,Compound,DrugBank,NUTR00034,463-40-1,0RBV727H71,"(9,12,15)-linolenic acid|(9Z,12Z,15Z)-Octadecatrienoic acid|(Z,Z,Z)-9,12,15-octadecatrienoic acid|9-cis,12-cis,15-cis-octadecatrienoic acid|9,12,15-Octadecatrienoic acid|ALA|all-cis-9,12,15-Octadecatrienoic acid|alpha-Linolenic acid|cis-delta(9,12,15)-Octadecatrienoic acid|cis,cis,cis-9,12,15-Octadecatrienoic acid|Linolenic acid|α-linolenic acid",DTOSIQBPPRVQHS-PDBXOOCHSA-N
DrugBank:DB00133,Serine,Compound,DrugBank,DB03375|NUTR00053,56-45-1,452VLY9402,(S)-2-Amino-3-hydroxypropanoic acid|(S)-Serine|alpha-Amino-beta-hydroxypropionic acid|beta-Hydroxyalanine|L-Serine|Ser|Serina|Serine|Serinum,MTCFGRXMJLQNBG-REOHCLBHSA-N
DrugBank:DB00134,Methionine,Compound,DrugBank,NUTR00038,63-68-3,AE28F7PNPL,(2S)-2-amino-4-(methylsulfanyl)butanoic acid|(S)-2-amino-4-(methylthio)butanoic acid|(S)-2-amino-4-(methylthio)butyric acid|(S)-methionine|L-(−)-methionine|L-a-Amino-g-methylthiobutyric acid|L-Methionin|L-Methionine|L-α-amino-γ-methylmercaptobutyric acid|M|Met|Methionine,FFEARJCKVFRZRR-BYPYZUCNSA-N
DrugBank:DB00135,Tyrosine,Compound,DrugBank,NUTR00059,60-18-4,42HK56048U,(−)-α-amino-p-hydroxyhydrocinnamic acid|(2S)-2-amino-3-(4-hydroxyphenyl)propanoic acid|(S)-(-)-Tyrosine|(S)-2-Amino-3-(p-hydroxyphenyl)propionic acid|(S)-3-(p-Hydroxyphenyl)alanine|(S)-alpha-amino-4-Hydroxybenzenepropanoic acid|(S)-Tyrosine|(S)-α-amino-4-hydroxybenzenepropanoic acid|4-hydroxy-L-phenylalanine|L-Tyrosin|L-tyrosine|Tirosina|Tyr|Tyrosine|Tyrosinum|Y,OUYCCCASQSFEME-QMMMGPOBSA-N
DrugBank:DB00136,Calcitriol,Compound,DrugBank,APRD00246|DB05314|NUTR00003,32222-06-3,FXC9231JVH,"(1S,3R,5Z,7E)-9,10-secocholesta-5,7,10-triene-1,3,25-triol|(1α,3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol|(5Z,7E)-(1S,3R)-9,10-secocholesta-5,7,10(19)-triene-1,3,25-triol|1-alpha-25-Dihydroxyvitamin D3|1,25-DHCC|1,25-dihydroxycholecalciferol|1α,25-dihydroxycholecalciferol|1α,25-dihydroxyvitamin D3|1α,25(OH)2D3|Calcitriol|Calcitriolum",GMRQFYUYWCNGIN-NKMMMXOESA-N
DrugBank:DB00137,Lutein,Compound,DrugBank,DB11138|NUTR00036,127-40-2,X72A60C9MT,Xanthophyll|Xantofyl,KBPHJBAIARWVSC-RGZFRNHPSA-N
DrugBank:DB00138,Cystine,Compound,DrugBank,NUTR00023,56-89-3,48TCX9A1VT,"(R,R)-3,3'-dithiobis(2-aminopropanoic acid)|Cistina|L-alpha-Diamino-beta-dithiolactic acid|L-Cystine|L-Dicysteine|β,β'-dithiodialanine",LEVWYRKDKASIDU-IMJSIDKUSA-N
DrugBank:DB00139,Succinic acid,Compound,DrugBank,NUTR00054,110-15-6,AB6MNQ6J6L,"1,2-ethanedicarboxylic acid|Acide butanedioïque|Acide succinique|Acidum succinicum|Amber acid|Asuccin|Bernsteinsäure|Butandisäure|Butanedioic acid|Butanedionic acid|Dihydrofumaric acid|Ethylenesuccinic acid|Spirit of amber|Succinic acid",KDYFGRWQOYBRFD-UHFFFAOYSA-N
DrugBank:DB00140,Riboflavin,Compound,DrugBank,APRD00626|DB09358|EXPT02760|NUTR00010,83-88-5,TLM2976OFR,"1-Deoxy-1-(7,8-dimethyl-2,4-dioxo-3,4-dihydrobenzo[g]pteridin-10(2H)-yl)pentitol|6,7-Dimethyl-9-D-ribitylisoalloxazine|7,8-Dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)isoalloxazine|7,8-Dimethyl-10-ribitylisoalloxazine|Lactoflavin|Lactoflavine|Riboflavin|Riboflavina|Riboflavine|Riboflavinum|Vitamin B2|Vitamin Bi|Vitamin G",AUNGANRZJHBGPY-SCRDCRAPSA-N
DrugBank:DB00141,N-Acetylglucosamine,Compound,DrugBank,NUTR00040,7512-17-6,V956696549,2-Acetamido-2-deoxy-D-glucose|aldehydo-N-acetyl-D-glucosamine|D-GlcNAc|N-Acetyl-D-glucosamine|N-Acetylchitosamine,MBLBDJOUHNCFQT-LXGUWJNJSA-N
DrugBank:DB00142,Glutamic acid,Compound,DrugBank,NUTR00027,56-86-0,3KX376GY7L,(2S)-2-Aminopentanedioic acid|(S)-2-Aminopentanedioic acid|(S)-Glutamic acid|ácido glutámico|Glu|Glutamic acid|L-Glutamate|L-Glutamic acid|L-Glutaminic acid,WHUUTDBJXJRKMK-VKHMYHEASA-N
DrugBank:DB00143,Glutathione,Compound,DrugBank,EXPT01650|NUTR00029,70-18-8,GAN16C9B8O,5-L-Glutamyl-L-cysteinylglycine|gamma-L-Glutamyl-L-cysteinyl-glycine|Glutathione|Glutathione-SH|GSH|N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine|Reduced glutathione,RWSXRVCMGQZWBV-WDSKDSINSA-N
DrugBank:DB00144,Phosphatidyl serine,Compound,DrugBank,NUTR00048,1446756-47-3,394XK0IH40,Phosphatidyl serine|Phosphatidylserine|PS,TZCPCKNHXULUIY-RGULYWFUSA-N
DrugBank:DB00145,Glycine,Compound,DrugBank,NUTR00028,56-40-6,TE7660XO1C,Aminoacetic acid|Aminoessigsäure|Aminoethanoic acid|Glicina|Gly|Glycin|Glycine|Glycocoll|Glykokoll|Glyzin|Leimzucker,DHMQDGOQFOQNFH-UHFFFAOYSA-N
DrugBank:DB00146,Calcifediol,Compound,DrugBank,APRD00428|NUTR00006,19356-17-3,T0WXW8F54E,"(3S,5Z,7E)-9,10-secocholesta-5,7,10-triene-3,25-diol|(3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-3,25-diol|(5Z,7E)-(3S)-9,10-secocholesta-5,7,10(19)-triene-3,25-diol|25-hydroxycholecalciferol|25-Hydroxyvitamin D3|Calcidiol|Calcifédiol|Calcifediol|Calcifediol anhydrous|Calcifediolum",JWUBBDSIWDLEOM-DTOXIADCSA-N
DrugBank:DB00147,Pyridoxal,Compound,DrugBank,NUTR00049,66-72-8,3THM379K8A,2-methyl-3-hydroxy-4-formyl-5-hydroxymethylpyridine|3-hydroxy-5-(hydroxymethyl)-2-methyl-4-pyridinecarboxaldehyde|3-hydroxy-5-(hydroxymethyl)-2-methylisonicotinaldehyde|3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carboxaldehyde|Piridoxal|Pyridoxaldehyde,RADKZDMFGJYCBB-UHFFFAOYSA-N
DrugBank:DB00148,Creatine,Compound,DrugBank,NUTR00022,57-00-1,MU72812GK0,((amino(Imino)methyl)(methyl)amino)acetic acid|(alpha-Methylguanido)acetic acid|(N-methylcarbamimidamido)acetic acid|(α-methylguanido)acetic acid|alpha-Methylguanidino acetic acid|Creatin|Creatine|Kreatin|Methylglycocyamine|N-(aminoiminomethyl)-N-methylglycine|N-amidinosarcosine|N-carbamimidoyl-N-methylglycine|N-methyl-N-guanylglycine,CVSVTCORWBXHQV-UHFFFAOYSA-N
DrugBank:DB00149,Leucine,Compound,DrugBank,NUTR00033,61-90-5,GMW67QNF9C,(2S)-2-Amino-4-methylpentanoic acid|(2S)-alpha-2-Amino-4-methylvaleric acid|(2S)-alpha-Leucine|(S)-(+)-Leucine|(S)-Leucine|2-Amino-4-methylvaleric acid|L|L-Leucin|L-Leucine|L-Leuzin|Leu|Leucine,ROHFNLRQFUQHCH-YFKPBYRVSA-N
DrugBank:DB00150,Tryptophan,Compound,DrugBank,EXPT02064|NUTR00058,73-22-3,8DUH1N11BX,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid|(S)-alpha-Amino-beta-(3-indolyl)-propionic acid|(S)-Tryptophan|(S)-α-amino-1H-indole-3-propanoic acid|L-(-)-Tryptophan|L-(−)-tryptophan|L-Tryptophan|L-β-3-indolylalanine|Triptofano|Trp|Tryptophan|Tryptophane|Tryptophanum|W,QIVBCDIJIAJPQS-VIFPVBQESA-N
DrugBank:DB00151,Cysteine,Compound,DrugBank,DB04443|DB09485|NUTR00018,52-90-4,K848JZ4886,(2R)-2-amino-3-mercaptopropanoic acid|(2R)-2-amino-3-sulfanylpropanoic acid|(R)-2-Amino-3-mercaptopropanoic acid|Cisteina|Cisteinum|Cys|Cysteine|Cysteinum|Free Cysteine|L-2-Amino-3-mercaptopropionic acid|L-Cys|L-Cystein|L-Zystein,XUJNEKJLAYXESH-REOHCLBHSA-N
DrugBank:DB00152,Thiamine,Compound,DrugBank,APRD00552|EXPT03222|NUTR00009,70-16-6,4ABT0J945J,Aneurin|Antiberiberi factor|Thiamin|Thiamine|thiamine(1+)|thiamine(1+) ion|thiaminium|Thiaminum|Tiamina|Vitamin B1,JZRWCGZRTZMZEH-UHFFFAOYSA-N
DrugBank:DB00153,Ergocalciferol,Compound,DrugBank,APRD00426|NUTR00005,50-14-6,VS041H42XC,"(3β,5Z,7E,22E)-9,10-secoergosta-5,7,10(19),22-tetraen-3-ol|(5Z,7E,22E)-(3S)-9,10-seco-5,7,10(19),22-ergostatetraen-3-ol|(5Z,7E,22E)-(3S)-9,10-secoergosta-5,7,10(19),22-tetraen-3-ol|Activated ergosterol|Ercalciol|Ergocalciférol|Ergocalciferol|Ergocalciferolum|Oleovitamin D2|Viosterol|Vitamin D2|Vitamina D2",MECHNRXZTMCUDQ-RKHKHRCZSA-N
DrugBank:DB00154,Dihomo-gamma-linolenic acid,Compound,DrugBank,NUTR00032,1783-84-2,FC398RK06S,"(8Z,11Z,14Z)-Icosatrienoic acid|(Z,Z,Z)-8,11,14-Eicosatrienoic acid|(Z,Z,Z)-8,11,14-Icosatrienoate|(Z,Z,Z)-8,11,14-Icosatrienoic acid|20:3, n-6,9,12 all-cis|8,11,14-Eicosatrienoic Acid|8c,11c,14c-eicosatrienoic acid|8c,11c,14c-Eicosatriensäure|all-cis-8,11,14-eicosatrienoic acid|all-cis-8,11,14-icosatrienoic acid|all-cis-eicosa-8,11,14-trienoic acid|all-cis-Eicosa-8,11,14-triensäure|all-cis-icosa-8,11,14-trienoic acid|C20:3, n-6,9,12 all-cis|cis,cis,cis-8,11,14-eicosatrienoic acid|DGLA|dihomo-γ-linolenic acid|eicosa-8Z,11Z,14Z-trienoic acid|gamma-Homolinolenic acid|Homo-gamma-linolenic acid|Homo-gamma-linolensäure|Homo-γ-linolensäure",HOBAELRKJCKHQD-QNEBEIHSSA-N
DrugBank:DB00155,Citrulline,Compound,DrugBank,NUTR00021,372-75-8,29VT07BGDA,(S)-2-Amino-5-ureidopentanoic acid|2-Amino-5-ureidovaleric acid|alpha-amino-delta-Ureidovaleric acid|Cit|Citrulina|Citrulline|delta-Ureidonorvaline|L-2-Amino-5-ureidovaleric acid|L-Citrulline|N(5)-(Aminocarbonyl)-L-ornithine|N(delta)-Carbamylornithine|N5-(Aminocarbonyl)ornithine|N5-Carbamoyl-L-ornithine|N5-carbamoylornithine|α-amino-δ-ureidovaleric acid|δ-ureidonorvaline,RHGKLRLOHDJJDR-BYPYZUCNSA-N
DrugBank:DB00156,Threonine,Compound,DrugBank,NUTR00057,72-19-5,2ZD004190S,"(2S,3R)-(-)-Threonine|(2S)-threonine|2-Amino-3-hydroxybutyric acid|L-(-)-Threonine|L-2-Amino-3-hydroxybutyric acid|L-alpha-amino-beta-hydroxybutyric acid|L-Threonin|L-Threonine|L-α-amino-β-hydroxybutyric acid|Thr|Threonine|Threoninum|Treonina",AYFVYJQAPQTCCC-GBXIJSLDSA-N
DrugBank:DB00157,NADH,Compound,DrugBank,DB01907|DB03527|EXPT02287|NUTR00041,58-68-4,4J24DQ0916,"1,4-dihydronicotinamide adenine dinucleotide|DPNH|NAD reduced form|Nicotinamide adenine dinucleotide (reduced)|Nicotinamide-adenine dinucleotide, reduced|Reduced nicotinamide adenine diphosphate|Reduced nicotinamide-adenine dinucleotide",BOPGDPNILDQYTO-NNYOXOHSSA-N
DrugBank:DB00158,Folic acid,Compound,DrugBank,NUTR00025,59-30-3,935E97BOY8,"Acide folique|ácido fólico|Acidum folicum|Folacin|Folate|Folic acid|Folsäure|N-[(4-{[(2-amino-4-oxo-1,4-dihydropteridin-6-yl)methyl]amino}phenyl)carbonyl]-L-glutamic acid|N-pteroyl-L-glutamic acid|PGA|PteGlu|Pteroyl-L-glutamate|Pteroyl-L-glutamic acid|Pteroyl-L-monoglutamic acid|Pteroylglutamic acid|Vitamin B9|Vitamin Bc|Vitamin M",OVBPIULPVIDEAO-LBPRGKRZSA-N
DrugBank:DB00159,Icosapent,Compound,DrugBank,NUTR00024,10417-94-4,AAN7QOV9EA,"(5Z,8Z,11Z,14Z,17Z)-5,8,11,14,17-eicosapentaenoic acid|(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate|(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoic acid|(5Z,8Z,11Z,14Z,17Z)-Icosapentaenoic acid|(all-Z)-5,8,11,14,17-eicosapentaenoic acid|5,8,11,14,17-eicosapentaenoic acid|5,8,11,14,17-Icosapentaenoic acid|all-cis-5,8,11,14,17-eicosapentaenoic acid|all-cis-5,8,11,14,17-icosapentaenoic acid|all-cis-icosa-5,8,11,14,17-pentaenoic acid|cis-5,8,11,14,17-eicosapentaenoic acid|cis-5,8,11,14,17-EPA|cis-delta(5,8,11,14,17)-Eicosapentaenoic acid|Eicosapentaenoic acid|EPA|Icosapent|Icosapentaenoic acid|Icosapento|Icosapentum|Timnodonic acid",JAZBEHYOTPTENJ-JLNKQSITSA-N
DrugBank:DB00160,Alanine,Compound,DrugBank,NUTR00013,56-41-7,OF5P57N2ZX,(2S)-2-aminopropanoic acid|(S)-2-aminopropanoic acid|(S)-alanine|Alanina|Alanine|Alaninum|L-2-Aminopropionic acid|L-Alanin|L-alanine|L-alpha-Alanine|L-α-alanine,QNAYBMKLOCPYGJ-REOHCLBHSA-N
DrugBank:DB00161,Valine,Compound,DrugBank,NUTR00060,72-18-4,HG18B9YRS7,(2S)-2-Amino-3-methylbutanoic acid|(S)-Valine|2-Amino-3-methylbutyric acid|L-(+)-alpha-Aminoisovaleric acid|L-alpha-Amino-beta-methylbutyric acid|L-valin|L-valine|Val|Valine,KZSNJWFQEVHDMF-BYPYZUCNSA-N
DrugBank:DB00162,Vitamin A,Compound,DrugBank,APRD00486|NUTR00007,68-26-8,G2SH0XKK91,"(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraen-1-ol|all-trans-retinol|all-trans-retinyl alcohol|all-trans-vitamin A alcohol|Retinol|Retinolum|Vitamin A1",FPIPGXGPPPQFEQ-OVSJKPMPSA-N
DrugBank:DB00163,Vitamin E,Compound,DrugBank,EXPT03227|NUTR00061,59-02-9,N9PR3490H9,"(+)-α-tocopherol|(2R,4'R,8'R)-α-tocopherol|(R,R,R)-α-tocopherol|5,7,8-trimethyltocol|alpha-tocopherol|d-α-tocopherol",GVJHHUAWPYXKBD-IEOSBIPESA-N
DrugBank:DB00165,Pyridoxine,Compound,DrugBank,APRD00204|NUTR00002,65-23-6,KV2JZ1BI6Z,"2-methyl-3-hydroxy-4,5-dihydroxymethylpyridine|3-hydroxy-4,5-bis(hydroxymethyl)-2-methylpyridine|3-hydroxy-4,5-dimethylol-α-picoline|5-hydroxy-6-methyl-3,4-pyridinedimethanol|Piridoxina|Pyridoxine|Pyridoxinum|Pyridoxol|Vitamin B6",LXNHXLLTXMVWPM-UHFFFAOYSA-N
DrugBank:DB00166,Lipoic acid,Compound,DrugBank,NUTR00035,1200-22-2,VLL71EBS9Z,"(+)-alpha-Lipoic acid|(R)-(+)-Lipoate|(R)-(+)-lipoic acid|(R)-1,2-Dithiolane-3-pentanoic acid|(R)-1,2-dithiolane-3-valeric acid|(R)-6,8-thioctic acid|(R)-lipoic acid|Alpha lipoic acid|alpha-Lipoic acid|alpha-Liponsäure|D-thioctic acid|Lipoic acid|R-(+)-thioctic acid|R-alpha-lipoic acid|Thioctic acid|Thioctic acid D-form|α-lipoic acid",AGBQKNBQESQNJD-SSDOTTSWSA-N
DrugBank:DB00167,Isoleucine,Compound,DrugBank,NUTR00031,73-32-5,04Y7590D77,"(2S,3S)-2-Amino-3-methylpentanoic acid|2-Amino-3-methylvaleric acid|alpha-amino-beta-methylvaleric acid|Ile|Isoleucina|Isoleucine|Isoleucinum|L-Isoleucine|α-amino-β-methylvaleric acid",AGPKZVBTJJNPAG-WHFBIAKZSA-N
DrugBank:DB00168,Aspartame,Compound,DrugBank,NUTR00046,22839-47-0,Z0H242BBR1,1-Methyl N-L-alpha-aspartyl-L-phenylalanate|1-methyl N-L-α-aspartyl-L-phenylalanate|3-Amino-N-(alpha-carboxyphenethyl)succinamic acid N-methyl ester|3-Amino-N-(alpha-methoxycarbonylphenethyl) succinamic acid|3-Amino-N-(α-carboxyphenethyl)succinamic acid N-methyl ester|3-Amino-N-(α-methoxycarbonylphenethyl) succinamic acid|Asp-phe-ome|Aspartam|Aspartame|Aspartamo|Aspartamum|Aspartylphenylalanine methyl ester|L-Aspartyl-L-phenylalanine methyl ester,IAOZJIPTCAWIRG-QWRGUYRKSA-N
DrugBank:DB00169,Cholecalciferol,Compound,DrugBank,APRD00506|NUTR00008,67-97-0,1C6V77QF41,"(+)-vitamin D3|(3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-trien-3-ol|(5Z,7E)-(3S)-9,10-secocholesta-5,7,10(19)-trien-3-ol|Activated 7-dehydrocholesterol|Calciol|CC|Cholecalciferol|Cholecalciferolum|Colecalciferol|Colecalciferolum|Oleovitamin D3|Vitamin D-3|Vitamin D3",QYSXJUFSXHHAJI-YRZJJWOYSA-N
DrugBank:DB00170,Menadione,Compound,DrugBank,NUTR00062,58-27-5,723JX6CXY5,"2-Methyl-1,4-Naphthalenedione|2-Methyl-1,4-naphthochinon|2-Methyl-1,4-naphthoquinone|Vitamin K 3|Vitamin K3",MJVAVZPDRWSRRC-UHFFFAOYSA-N
DrugBank:DB00171,ATP,Compound,DrugBank,EXPT00007|NUTR00017,56-65-5,8L70Q75FXE,Adenosine 5'-triphosphate|Adenosine triphosphate|Adenosine-5'-triphosphate|ATP,ZKHQWZAMYRWXGA-KQYNXXCUSA-N
DrugBank:DB00172,Proline,Compound,DrugBank,NUTR00047,147-85-3,9DLQ4CIU6V,(-)-2-Pyrrolidinecarboxylic acid|(−)-(S)-proline|(−)-2-pyrrolidinecarboxylic acid|(−)-proline|(2S)-pyrrolidine-2-carboxylic acid|(S)-2-Carboxypyrrolidine|(S)-2-Pyrrolidinecarboxylic acid|(S)-pyrrolidine-2-carboxylic acid|2-Pyrrolidinecarboxylic acid|L-(−)-proline|L-alpha-pyrrolidinecarboxylic acid|L-Prolin|L-Prolina|L-Proline|L-pyrrolidine-2-carboxylic acid|L-α-pyrrolidinecarboxylic acid|P|Prolina|Proline|Prolinum,ONIBWKKTOPOVIA-BYPYZUCNSA-N
DrugBank:DB00173,Adenine,Compound,DrugBank,EXPT00520|NUTR00012,73-24-5,JAC85A2161,6-Aminopurine|Adenin|Vitamin B4,GFFGJBXGBJISGV-UHFFFAOYSA-N
DrugBank:DB00174,Asparagine,Compound,DrugBank,NUTR00015,70-47-3,5Z33R5TKO7,"(2S)-2-amino-3-carbamoylpropanoic acid|(2S)-2,4-diamino-4-oxobutanoic acid|(S)-2-amino-3-carbamoylpropanoic acid|(S)-Asparagine|2-Aminosuccinamic acid|alpha-aminosuccinamic acid|Asn|Asparagine|Aspartamic acid|L-2-aminosuccinamic acid|L-Asparagine|L-aspartic acid beta-amide|L-aspartic acid β-amide|α-aminosuccinamic acid",DCXYFEDJOCDNAF-REOHCLBHSA-N
DrugBank:DB00175,Pravastatin,Compound,DrugBank,APRD00328,81093-37-0,KXO2KT9N0G,"(+)-(3R,5R)-3,5-dihydroxy-7-[(1S,2S,6S,8S,8aR)-6-hydroxy-2-methyl-8-{[(S)-2-methylbutyryl]oxy}-1,2,6,7,8,8a-hexahydro-1-naphthyl]heptanoic acid|Pravastatin|Pravastatin acid|Pravastatina|Pravastatine|Pravastatinum",TUZYXOIXSAXUGO-PZAWKZKUSA-N
DrugBank:DB00176,Fluvoxamine,Compound,DrugBank,APRD00425,54739-18-3,O4L1XPO44W,Fluvoxamina|Fluvoxamine|Fluvoxaminum,CJOFXWAVKWHTFT-XSFVSMFZSA-N
DrugBank:DB00177,Valsartan,Compound,DrugBank,APRD00133,137862-53-4,80M03YXJ7I,(S)-N-Valeryl-N-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]-methyl}-valine|N-(P-(O-1H-Tetrazol-5-ylphenyl)benzyl)-N-valeryl-L-valine|N-pentanoyl-N-{[2'-(1H-tetrazol-5-yl)biphenyl-4-yl]methyl}-L-valine|Valsartan,ACWBQPMHZXGDFX-QFIPXVFZSA-N
DrugBank:DB00178,Ramipril,Compound,DrugBank,APRD00009,87333-19-5,L35JN3I7SJ,"(2S-(1(R*(R*)),2alpha,3abeta,6abeta))-1-(2-((1-(Ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid|Ramipril|Ramiprilum",HDACQVRGBOVJII-JBDAPHQKSA-N
