id,name,type,label,resource
NDF-RT:N0000029347,[AN600] ANTINEOPLASTIC RADIOPHARMACEUTICALS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029551,[AN700] PROTECTIVE AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029096,"[AN900] ANTINEOPLASTIC,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029097,[AP000] ANTIPARASITICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029098,[AP100] ANTIPROTOZOALS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029367,[AP101] ANTIMALARIALS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029368,"[AP109] ANTIPROTOZOALS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029099,[AP200] ANTHELMINTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029100,[AP300] PEDICULICIDES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029101,"[AP900] ANTIPARASITICS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029102,[AS000] ANTISEPTICS/DISINFECTANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029103,[AU000] AUTONOMIC MEDICATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029104,[AU100] SYMPATHOMIMETICS (ADRENERGICS),,PharmacologicClass,NDF-RT
NDF-RT:N0000029105,[AU200] SYMPATHOLYTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029106,[AU300] PARASYMPATHOMIMETICS (CHOLINERGICS),,PharmacologicClass,NDF-RT
NDF-RT:N0000029107,[AU350] PARASYMPATHOLYTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029108,"[AU900] AUTONOMIC AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029109,[BL000] BLOOD PRODUCTS/MODIFIERS/VOLUME EXPANDERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029110,[BL110] ANTICOAGULANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029298,[BL115] THROMBOLYTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029112,[BL116] ANTIHEMORRHAGICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029299,[BL117] PLATELET AGGREGATION INHIBITORS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029111,[BL118] HEPARIN ANTAGONISTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029113,[BL400] BLOOD FORMATION PRODUCTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029114,[BL500] BLOOD DERIVATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029348,[BL800] VOLUME EXPANDERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029115,"[BL900] BLOOD PRODUCTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029132,[CN000] CENTRAL NERVOUS SYSTEM MEDICATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029133,[CN100] ANALGESICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029136,[CN101] OPIOID ANALGESICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029134,[CN102] OPIOID ANTAGONIST ANALGESICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029135,[CN103] NON-OPIOID ANALGESICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029137,[CN104] NON-STEROIDAL ANTI-INFLAMMATORY ANALGESICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029300,[CN105] ANTIMIGRAINE AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029138,[CN200] ANESTHETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029139,"[CN201] ANESTHETICS,INHALATION",,PharmacologicClass,NDF-RT
NDF-RT:N0000029286,[CN202] BARBITURIC ACID DERIVATIVE ANESTHETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029141,"[CN203] GENERAL ANESTHETICS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029142,"[CN204] LOCAL ANESTHETICS,INJECTION",,PharmacologicClass,NDF-RT
NDF-RT:N0000029345,[CN205] ANESTHETIC ADJUNCTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029143,[CN300] SEDATIVES/HYPONTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029140,[CN301] BARBITURIC ACID DERIVATIVE SEDATIVES/HYPNOTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029144,[CN302] BENZODIAZEPINE DERIVATIVE SEDATIVES/HYPNOTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029424,"[CN309] SEDATIVES/HYPNOTICS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029145,[CN400] ANTICONVULSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029146,[CN500] ANTIPARKINSON AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029301,[CN550] ANTIVERTIGO AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029147,[CN600] ANTIDEPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029148,[CN601] TRICYCLIC ANTIDEPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029149,[CN602] MONAMINE OXIDASE INHIBITOR ANTIDEPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029425,"[CN609] ANTIDEPRESSANTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029150,[CN700] ANTIPSYCHOTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029151,[CN701] PHENOTHIAZINE/RELATED ANTIPSYCHOTICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029426,"[CN709] ANTIPSYCHOTICS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029346,[CN750] LITHIUM SALTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029152,[CN800] CNS STIMULANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029349,[CN801] AMPHETAMINES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029350,[CN802] AMPHETAMINE LIKE STIMULANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029351,"[CN809] CNS STIMULANTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029468,[CN850] ANTIPYRETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029153,"[CN900] CNS MEDICATIONS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029116,[CV000] CARDIOVASCULAR MEDICATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029117,[CV050] DIGITALIS GLYCOSIDES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029118,[CV100] BETA BLOCKERS/RELATED,,PharmacologicClass,NDF-RT
NDF-RT:N0000029337,[CV150] ALPHA BLOCKERS/RELATED,,PharmacologicClass,NDF-RT
NDF-RT:N0000029119,[CV200] CALCIUM CHANNEL BLOCKERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029120,[CV250] ANTIANGINALS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029121,[CV300] ANTIARRHYTHMICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029122,[CV350] ANTILIPEMIC AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029123,[CV400] ANTIHYPERTENSIVE COMBINATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029427,"[CV490] ANTIHYPERTENSIVES,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029124,[CV500] PERIPHERAL VASODILATORS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029285,[CV600] SCLEROSING AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029125,[CV700] DIURETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029126,[CV701] THIAZIDES/RELATED DIURETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029127,[CV702] LOOP DIURETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029128,[CV703] CARBONIC ANHYDRASE INHIBITOR DIURETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029129,[CV704] POTASSIUM SPARING/COMBINATIONS DIURETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029338,"[CV709] DIURETICS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029130,[CV800] ACE INHIBITORS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029550,[CV805] ANGIOTENSIN II INHIBITOR,,PharmacologicClass,NDF-RT
NDF-RT:N0000175986,[CV806] DIRECT RENIN INHIBITOR,,PharmacologicClass,NDF-RT
NDF-RT:N0000029131,"[CV900] CARDIOVASCULAR AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029154,[DE000] DERMATOLOGICAL AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029155,"[DE100] ANTI-INFECTIVE,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029302,"[DE101] ANTIBACTERIAL,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029303,"[DE102] ANTIFUNGAL,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029304,"[DE103] ANTIVIRAL,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029369,"[DE109] ANTI-INFECTIVE,TOPICAL,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029156,"[DE200] ANTI-INFLAMMATORY,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029344,"[DE250] ANTI-INFECTIVE/ANTI-INFLAMMATORY COMBINATIONS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029157,"[DE300] SUN PROTECTANTS/SCREENS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029370,[DE350] EMOLLIENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029158,[DE400] SOAPS/SHAMPOOS/SOAP-FREE CLEANSERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029371,"[DE450] DEODORANTS/ANTIPERSPIRANTS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029159,"[DE500] KERATOLYTICS/CAUSTICS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029160,"[DE600] ANTINEOPLASTIC,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029372,"[DE650] ANALGESICS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029161,"[DE700] LOCAL ANESTHETICS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029373,[DE750] ANTIACNE AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029374,"[DE751] ANTIACNE AGENTS,SYSTEMIC",,PharmacologicClass,NDF-RT
NDF-RT:N0000029375,"[DE752] ANTIACNE AGENTS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029162,[DE800] ANTIPSORIATIC,,PharmacologicClass,NDF-RT
NDF-RT:N0000029376,"[DE810] ANTIPSORIATICS,SYSTEMIC",,PharmacologicClass,NDF-RT
NDF-RT:N0000029377,"[DE820] ANTIPSORIATICS,TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029428,"[DE890] DERMATOLOGICALS,SYSTEMIC,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029163,"[DE900] DERMATOLOGICALS,TOPICAL OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029164,[DX000] DIAGNOSTIC AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029165,[DX100] RADIOLOGICAL/CONTRAST MEDIA,,PharmacologicClass,NDF-RT
NDF-RT:N0000029305,[DX101] NON-IONIC CONTRAST MEDIA,,PharmacologicClass,NDF-RT
NDF-RT:N0000029306,[DX102] IONIC CONTRAST MEDIA,,PharmacologicClass,NDF-RT
NDF-RT:N0000029635,"[DX109] CONTRAST MEDIA, OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029166,"[DX200] RADIOPHARMACEUTICALS,DIAGNOSTIC",,PharmacologicClass,NDF-RT
NDF-RT:N0000029307,[DX201] IMAGING AGENTS (IN VIVO) RADIOPHARMACEUTICALS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029308,[DX202] NON-IMAGING AGENTS RADIOPHARMACEUTICALS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029467,[DX300] DIAGNOSTIC ANTIGENS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029167,"[DX900] DIAGNOSTICS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029168,[GA000] GASTROINTESTINAL MEDICATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029169,[GA100] ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029378,[GA101] ALUMINUM CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029379,[GA102] ALUMINUM/CALCIUM/MAGNESIUM CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029380,[GA103] ALUMINUM/MAGNESIUM CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029381,[GA104] ALUMINUM/MAGNESIUM/SODIUM BICARBONATE CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029382,[GA105] CALCIUM CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029383,[GA106] CALCIUM/MAGNESIUM CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029384,[GA107] MAGALDRATE CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029385,[GA108] MAGNESIUM CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029386,[GA109] MAGNESIUM/SODIUM BICARBONATE CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029387,[GA110] SODIUM BICARBONATE CONTAINING ANTACIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029388,"[GA199] ANTACIDS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029170,[GA200] LAXATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029389,[GA201] BULK-FORMING LAXATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029390,[GA202] HYPEROSMOTIC LAXATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029391,[GA203] LUBRICANT LAXATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029392,[GA204] STIMULANT LAXATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029393,[GA205] STOOL SOFTENER,,PharmacologicClass,NDF-RT
NDF-RT:N0000029394,[GA206] CARBON DIOXIDE-RELEASING LAXATIVES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029172,[GA208] ANTIDIARRHEAL AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029395,"[GA209] LAXATIVES,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029171,[GA300] ANTIULCER AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029309,[GA301] HISTAMINE ANTAGONISTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029310,"[GA302] PROTECTANTS,ULCER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029552,[GA303] H. PYLORI AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029429,"[GA309] ANTIULCER AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000175987,[GA400] TUMOR NECROSIS FACTOR BLOCKER,,PharmacologicClass,NDF-RT
NDF-RT:N0000029173,[GA500] DIGESTANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029174,[GA600] EMETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029175,[GA605] ANTIEMETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029396,[GA750] APPETITE SUPPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029397,[GA751] CENTRALLY-ACTING APPETITE SUPPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029398,"[GA752] BULKING AGENT,APPETITE SUPPRESSANTS",,PharmacologicClass,NDF-RT
NDF-RT:N0000029399,"[GA759] APPETITE SUPPRESSANTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029311,[GA800] ANTIMUSCARINICS/ANTISPASMODICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029400,[GA801] ANTIMUSCARINICS/ANTISPASMODICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029401,[GA802] ANTIMUSCARINIC/ANTIPASMODIC COMBINATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029176,"[GA900] GASTRIC MEDICATIONS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029260,[GU000] GENITOURINARY MEDICATIONS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029261,"[GU100] ANALGESICS,URINARY",,PharmacologicClass,NDF-RT
NDF-RT:N0000029262,"[GU200] ANTISPASMODICS,URINARY",,PharmacologicClass,NDF-RT
NDF-RT:N0000029402,"[GU201] ANTISPASMODICS,URINARY",,PharmacologicClass,NDF-RT
NDF-RT:N0000029430,"[GU209] ANTISPASMODICS,URINARY,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029263,"[GU300] ANTI-INFECTIVES,VAGINAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029264,"[GU400] CONTRACEPTIVES,VAGINAL/TOPICAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029265,"[GU500] ESTROGENS,VAGINAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029359,[GU600] OXYTOCICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029266,"[GU900] GENITO-URINARY AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029634,[HA000] HERBS/ALTERNATIVE THERAPIES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029177,[HS000] HORMONES/SYNTHETICS/MODIFIERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029178,[HS050] ADRENAL CORTICOSTEROIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029312,[HS051] GLUCOCORTICOIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029313,[HS052] MINERALOCORTICOIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029179,[HS100] ANDROGENS/ANABOLICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029180,"[HS200] CONTRACEPTIVES,SYSTEMIC",,PharmacologicClass,NDF-RT
NDF-RT:N0000029181,[HS300] ESTROGENS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029182,[HS400] GONADOTROPINS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029183,[HS500] BLOOD GLUCOSE REGULATION AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029184,[HS501] INSULIN,,PharmacologicClass,NDF-RT
NDF-RT:N0000029185,"[HS502] ORAL HYPOGLYCEMIC AGENTS,ORAL",,PharmacologicClass,NDF-RT
NDF-RT:N0000029186,[HS503] ANTIHYPOGLYCEMICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000175988,"[HS509] HYPOGLYCEMIC AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029187,[HS600] PARATHYROID,,PharmacologicClass,NDF-RT
NDF-RT:N0000029188,[HS700] PITUITARY,,PharmacologicClass,NDF-RT
NDF-RT:N0000029314,[HS701] ANTERIOR PITUITARY,,PharmacologicClass,NDF-RT
NDF-RT:N0000029315,[HS702] POSTERIOR PITUITARY,,PharmacologicClass,NDF-RT
NDF-RT:N0000029189,[HS800] PROGESTINS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029190,[HS850] THYROID MODIFIERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029191,[HS851] THYROID SUPPLEMENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029192,[HS852] ANTITHYROID AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029403,[HS875] PROSTAGLANDINS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029193,"[HS900] HORMONES/SYNTHETICS/MODIFIERS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029194,[IM000] IMMUNOLOGICAL AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029195,[IM100] VACCINES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029196,[IM105] TOXOIDS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029636,"[IM109] VACCINES/TOXOIDS, OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029197,[IM300] ANTIVENINS/ANTITOXINS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029198,[IM400] IMMUNE SERUMS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029199,[IM500] IMMUNOGLOBULINS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029316,[IM600] IMMUNE SUPPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029352,[IM700] IMMUNE STIMULANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029200,"[IM900] IMMUNOLOGICAL AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029201,[IN000] INVESTIGATIONAL AGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029560,"[IN001] INVESTIGATIONAL DIAGNOSTIC AGENTS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029561,"[IN002] INVESTIGATIONAL DIAGNOSTIC AGENTS,SKIN TESTING",,PharmacologicClass,NDF-RT
NDF-RT:N0000029562,"[IN003] INVESTIGATIONAL DIAGNOSTIC AGENTS,GLUCOSE TESTING",,PharmacologicClass,NDF-RT
NDF-RT:N0000029563,[IN004] INVESTIGATIONAL PHARMACEUTICAL AIDS/REAGENTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029564,[IN005] INVESTIGATIONAL PROSTHETICS/SUPPLIES/DEVICES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029559,[IN100] INVESTIGATIONAL ANTI-BACTERIAL DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029565,[IN110] INVESTIGATIONAL ANTI-TUBERCULAR DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029566,[IN120] INVESTIGATIONAL ANTI-FUNGAL DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029567,[IN130] INVESTIGATIONAL ANTI-VIRAL DRUGS HEPATITIS B,,PharmacologicClass,NDF-RT
NDF-RT:N0000029568,[IN140] INVESTIGATIONAL ANTI-VIRAL DRUGS HEPATITIS C,,PharmacologicClass,NDF-RT
NDF-RT:N0000029569,[IN150] INVESTIGATIONAL ANTI-VIRAL DRUGS HIV,,PharmacologicClass,NDF-RT
NDF-RT:N0000029570,"[IN160] INVESTIGATIONAL ANTI-VIRAL DRUGS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029571,"[IN170] INVESTIGATIONAL ANTI-INFECTIVE DRUGS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029572,[IN180] INVESTIGATIONAL VACCINES,,PharmacologicClass,NDF-RT
NDF-RT:N0000029573,"[IN200] INVEST ANTI-NEOPLASTIC BONE,CONNECTIVE TISSUE,SKIN,BREAST",,PharmacologicClass,NDF-RT
NDF-RT:N0000029574,[IN210] INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS CNS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029575,"[IN220] INVEST ANTI-NEOPLASTIC DIGESTIVE ORGANS,PERITONEUM",,PharmacologicClass,NDF-RT
NDF-RT:N0000029576,"[IN230] INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS, GENE THERAPY",,PharmacologicClass,NDF-RT
NDF-RT:N0000029577,[IN240] INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS GENITOURINARY ORGANS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029578,[IN250] INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS INTRATHORACIC ORGANS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029579,"[IN260] INVEST ANTI-NEOPLASTIC DRUGS LIP,ORAL CAVITY AND PHARYNX",,PharmacologicClass,NDF-RT
NDF-RT:N0000029580,[IN270] INVEST ANTI-NEOPLASTIC DRUGS LYMPHATIC AND HEMAPOIETIC TISSUE,,PharmacologicClass,NDF-RT
NDF-RT:N0000029581,"[IN280] INVESTIGATIONAL ANTI-NEOPLASTIC DRUGS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029582,[IN300] INVESTIGATIONAL ANTI-PARASITIC DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029583,[IN350] INVESTIGATIONAL DRUGS FOR ORGAN TRANSPLANTATION,,PharmacologicClass,NDF-RT
NDF-RT:N0000029584,"[IN400] INVEST HEMATOLOGIC DEFICIENCIES,HEMATOPOEITIC GROWTH FACTORS",,PharmacologicClass,NDF-RT
NDF-RT:N0000029585,[IN410] INVESTIGATIONAL ANTI-THROMBOTIC DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029586,[IN420] INVESTIGATIONAL THROMBOLYTIC DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029587,"[IN430] INVESTIGATIONAL DRUGS FOR HEMATOLOGIC DEFICIENCIES,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029588,[IN500] INVESTIGATIONAL ANALGESICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029589,"[IN505] INVESTIGATIONAL DRUGS FOR MUSCULOSKELETAL CONDITIONS,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029590,[IN510] INVESTIGATIONAL ANESTHETICS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029591,[IN515] INVESTIGATIONAL DRUGS FOR ARTHRITIS AND GOUT,,PharmacologicClass,NDF-RT
NDF-RT:N0000029592,[IN520] INVESTIGATIONAL ANTI-ANXIETY DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029593,[IN530] INVESTIGATIONAL ANTI-CONVULSANT DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029594,[IN540] INVESTIGATIONAL DRUGS FOR PARKINSON'S DISEASE,,PharmacologicClass,NDF-RT
NDF-RT:N0000029595,[IN550] INVESTIGATIONAL ANTI-DEPRESSANTS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029596,[IN560] INVESTIGATIONAL DRUGS FOR CENTRAL AND PERIPHERAL NEUROPATHY,,PharmacologicClass,NDF-RT
NDF-RT:N0000029597,[IN570] INVEST DRUGS FOR PSYCHOSIS AND POST TRAMATIC STRESS DISORDER,,PharmacologicClass,NDF-RT
NDF-RT:N0000029598,[IN580] INVESTIGATIONAL DRUGS FOR MANIA AND BIPOLAR DISORDERS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029599,[IN585] INVESTIGATIONAL DRUGS FOR DEMENTIA,,PharmacologicClass,NDF-RT
NDF-RT:N0000029600,"[IN590] INVESTIGATIONAL DRUGS FOR PSYCHIATRIC DISEASE,OTHER",,PharmacologicClass,NDF-RT
NDF-RT:N0000029601,[IN595] INVESTIGATIONAL DRUGS FOR SUBSTANCE ADDICTION TREATMENT,,PharmacologicClass,NDF-RT
NDF-RT:N0000029602,[IN600] INVESTIGATIONAL ANTI-ANGINA DRUGS,,PharmacologicClass,NDF-RT
NDF-RT:N0000029603,[IN610] INVESTIGATIONAL ANTI-DYSRHYTHMIC DRUGS,,PharmacologicClass,NDF-RT
